OSMadre,tipoComponente,modelo,estado,fechaLlegada,fechaPrometida,fechaTermino,NParte,serieComp,serieEquipo,tipoOrden,tipoReparacion,horasComp
505901111700,TR,797F,DESPACHO,2021-05-19,2021-08-19 00:00:00,2021-08-19,20R8719.505,MNY00635,LAJ00426,Programado,Overhaul,0.0
505901111900,MF,793C,DESPACHO,2021-05-19,2021-08-06 00:00:00,2021-07-27,10R5399.505,10141715,4AR00229,Evento,Overhaul,19520.0
505901115500,MF,797B,DESPACHO,2021-05-20,2021-08-06 00:00:00,2021-08-06,0R9814FC.5,CRA12008,JSM00414,Programado,Overhaul,18485.0
505901115200,MA,797B,DESPACHO,2021-05-24,2021-07-30 00:00:00,2021-07-29,1925826.505,CRA04638,JSM00464,Evento,Overhaul,15000.0
505901115300,MA,797B,DESPACHO,2021-05-24,2021-06-08 00:00:00,2021-06-06,1925826EX.505,401613032,JSM00186,Programado,Proceso Continuo,15000.0
505901115600,TR,797B,DESPACHO,2021-05-24,2021-08-31 00:00:00,2021-08-20,0R9813.505,10223909,JSM00358,Programado,Overhaul,10371.0
505901118900,MA,797B,DESPACHO,2021-05-25,2021-07-18 00:00:00,2021-07-12,1925826EX.505,401614458,JSM00233,Evento,Overhaul,21013.0
505901119000,MA,797B,DESPACHO,2021-05-25,2021-07-20 00:00:00,2021-07-18,1925826EX.505,CRA08964,JSM00417,Evento,Overhaul,15148.0
505901120700,TR,793C,DESPACHO,2021-05-28,2021-07-31 00:00:00,2021-07-30,0R4749.505,10233093,ATY00515,Programado,Overhaul,14079.0
505901121900,DI,988K,DESPACHO,2021-05-28,2021-06-30 00:00:00,2021-06-28,1378851EX.505,325814414,LWX00623,Programado,Overhaul,21116.0
505901124200,MA,793C,DESPACHO,2021-05-31,2021-08-31 00:00:00,2021-08-27,0R8793.505,401614499,ATY00463,Evento,Overhaul,34907.0
505901120200,MA,793F,DESPACHO,2021-05-31,2021-08-30 00:00:00,2021-08-30,2955706SML.505,401614494,SSP00298,Evento,Overhaul,18900.0
505901126900,MA,793C,DESPACHO,2021-06-01,2021-08-10 00:00:00,2021-08-10,0R8792.505,401614528,ATY01022,Evento,Overhaul,17990.0
505901127000,DI,797B,DESPACHO,2021-06-01,2021-07-20 00:00:00,2021-07-29,2912627.5,FD00173,JSM00357,Programado,Overhaul,17259.0
505901134100,MF,797B,DESPACHO,2021-06-07,2021-08-31 00:00:00,2021-08-17,0R9814.505,10335004,JSM00417,Evento,Overhaul,806.0
505901127700,TR,16M,DESPACHO,2021-06-02,2021-08-12 00:00:00,2021-08-12,10R9504.505,DZM03297,B9H00608,Evento,Overhaul,14103.0
505901129500,MF,793F,DESPACHO,2021-06-02,2021-08-13 00:00:00,2021-08-12,20R3788.505,400814534,SSP00786,Programado,Overhaul,26753.0
505901130800,DI,797B,DESPACHO,2021-06-03,2021-07-31 00:00:00,2021-07-31,2912627EX.,JEC000741,JSM00454,Programado,Overhaul,20000.0
505901134500,MF,797B,DESPACHO,2021-06-04,2021-06-26 00:00:00,2021-06-26,0R9814.505,AD00224,JSM00431,Programado,Proceso Continuo,24851.0
505901133800,DI,793F,DESPACHO,2021-06-04,2021-07-16 00:00:00,2021-07-12,2801609EX.,CRC200955,SSP00772,Programado,Overhaul,19602.0
505901134000,DI,793F,DESPACHO,2021-06-04,2021-07-31 00:00:00,2021-07-31,2801609EX.,DFN00387,SSP00613,Programado,Overhaul,18625.0
505901134600,TR,D11R,DESPACHO,2021-06-07,2021-07-31 00:00:00,2021-07-26,0R4057.505,S/S # MCK01467,7PZ01538,Programado,Overhaul,12996.0
505901134700,TR,D11R,DESPACHO,2021-06-07,2021-07-17 00:00:00,2021-07-07,3523191EX.505,301114455,7PZ01538,Programado,Overhaul,12996.0
505901134200,TR,797B,DESPACHO,2021-06-08,2021-08-31 00:00:00,2021-08-31,0R9813.505,10302390,JSM00419,Programado,Overhaul,15945.0
505901134300,MA,793F,DESPACHO,2021-06-08,2021-08-15 00:00:00,2021-08-09,2955706SML.505,CRA08569,SSP00561,Evento,Overhaul,6400.0
505901134800,TR,793F,DESPACHO,2021-07-09,2021-11-15 00:00:00,2021-11-11,20R0129.505,PJT00490,PJT00493,Evento,Overhaul,6662.0
505901134900,DI,797B,DESPACHO,2021-06-10,2021-08-31 00:00:00,2021-08-20,2912627EX.505,79121201GD,JSM00180,Programado,Overhaul,10283.0
505901135300,CO,797B,DESPACHO,2021-06-09,2021-08-30 00:00:00,2021-08-27,0R9812.505,10287491,JSM00170,Programado,Overhaul,19207.0
505901136300,MA,797B,DESPACHO,2021-06-10,2021-06-23 00:00:00,2021-06-22,1925826EX.505,CRA11766,JSM00190,Programado,Proceso Continuo,25785.0
505901136400,TR,797F,DESPACHO,2021-06-10,2021-08-15 00:00:00,2021-08-15,20R8719.50,JH500803,LAJ00610,Programado,Overhaul,17175.0
505901136700,TR,797F,DESPACHO,2021-06-11,2021-08-28 00:00:00,2021-08-28,20R8719.505,JH500352,LAJ00221,Evento,Overhaul,19692.0
505901140900,MF,797F,DESPACHO,2021-06-14,2021-06-30 00:00:00,2021-06-29,0R9814.505,102224,LAJ00220,Programado,Proceso Continuo,12026.0
505901140600,CO,797F,DESPACHO,2021-06-14,2021-09-13 00:00:00,2021-09-20,20R0132.505,10295918,LAJ00220,Programado,Overhaul,17977.0
505901142200,CO,793B,DESPACHO,2021-06-15,2021-12-25 00:00:00,2021-12-28,0R4088.505,10165999B,1HL00154,Programado,Overhaul,21733.0
505901142300,TR,797B,DESPACHO,2021-06-15,2021-08-31 00:00:00,2021-08-30,0R9813.505,10291173,JSM00356,Programado,Overhaul,15000.0
505901142700,CO,797B,DESPACHO,2021-06-15,2021-08-22 00:00:00,2021-08-22,0R9812.505,T6B00089,JSM00190,Programado,Overhaul,13683.0
505901143700,DI,854K,DESPACHO,2021-06-18,2021-08-10 00:00:00,2021-07-29,3168323EX.505,325814470,22100315,Programado,Overhaul,20078.0
505901143800,MF,797F,DESPACHO,2021-06-18,2021-07-01 00:00:00,2021-06-29,0R9814FC.505,400814413,LAJ00656,Programado,Proceso Continuo,13157.0
505901146300,MA,797F,DESPACHO,2021-06-22,2021-10-08 00:00:00,2021-10-07,2922171EX.505,CRA07971,LAJ00408,Evento,Overhaul,2384.0
505901148100,CO,797B,DESPACHO,2021-06-22,2021-09-20 00:00:00,2021-09-14,0R9812.505,10135468,JSM00356,Programado,Overhaul,15000.0
505901148200,DI,797F,DESPACHO,2021-06-22,2021-08-13 00:00:00,2021-08-13,2912627EX.,JEC00106,LAJ00181,Programado,Overhaul,16909.0
505901148800,CO,797B,DESPACHO,2021-06-22,2021-09-13 00:00:00,2021-09-13,0R9812.505,10278905,JSM00357,Programado,Overhaul,14724.0
505901151000,MA,797B,DESPACHO,2021-06-23,2021-08-25 00:00:00,2021-08-22,1925826EX.505,CRA09310,JSM00423,Evento,Overhaul,25050.0
505901151100,TR,797B,DESPACHO,2021-06-23,2021-08-31 00:00:00,2021-08-31,0R9813.511,10228770,JSM00473,Programado,Overhaul,7780.0
505901151200,MF,797B,DESPACHO,2021-06-23,2021-10-13 00:00:00,2021-10-08,0R9814.505,10314129,JSM00469,Programado,Overhaul,10964.0
505901152700,MF,793F,DESPACHO,2021-06-24,2021-12-19 00:00:00,2021-12-19,20R3788.505,S/S 101787,SSP,Programado,Overhaul,15000.0
505901152800,MO,834G,DESPACHO,2021-06-24,2021-08-30 00:00:00,2021-09-01,2354730.5,BNT02287,BPC00181,Programado,Overhaul,16938.0
505901166100,CO,797B,DESPACHO,2021-06-25,2021-10-30 00:00:00,2021-10-28,0R9812.505,T6B00134,JSM00170,Evento,Overhaul,189.0
505901153900,MA,797B,DESPACHO,2021-06-26,2021-08-30 00:00:00,2021-08-30,1925826EX.505,CRA11380,JSM00421,Evento,Overhaul,4210.0
505901153100,CO,793F,TERMINADO,2021-06-26,,2021-06-30,20R0130.505,T6D00600,SSP00340,Evento,Proceso Continuo,22000.0
505901153000,MO,797F,DESPACHO,2021-06-26,2021-11-30 00:00:00,2021-11-30,20R7015.000,HN400214,LAJ00248,Programado,Overhaul,17187.0
505901154000,MA,797F,DESPACHO,2021-06-26,2021-09-20 00:00:00,2021-09-13,2922171EX.505,CRA08113,LAJ00260,Evento,Overhaul,2971.0
505901158000,MO,793C,DESPACHO,2021-07-01,2021-10-15 00:00:00,2021-10-15,0R9558.505,7DS01376,1HL00234,Programado,Overhaul,15481.0
505901165300,TR,797F,DESPACHO,2021-07-06,2021-12-19 00:00:00,2021-12-14,20R8719.50,MNY00624,LAJ00261,Evento,Overhaul,1436.0
505901166200,TR,797B,DESPACHO,2021-07-06,2021-11-06 00:00:00,2021-10-25,0R9813.505,10234730,JSM00245,Evento,Overhaul,5903.0
505901165400,MF,797F,DESPACHO,2021-07-08,2021-07-21 00:00:00,2021-07-19,0R9814.505,DWT00959,LAJ00501,Programado,Proceso Continuo,25206.0
505901165500,CO,797B,DESPACHO,2021-07-08,2021-09-30 00:00:00,2021-09-20,0R9812.505,10150873,JSM00294,Evento,Overhaul,26856.0
505901165600,MF,797B,DESPACHO,2021-07-08,2021-11-12 00:00:00,2021-11-10,0R9814.505,AD00186,JSM00319,Programado,Overhaul,27212.0
505901181100,TR,797B,DESPACHO,2021-07-27,2021-10-21 00:00:00,2021-10-18,0R9813.505,10305609,JSM00410,Evento,Overhaul,5071.0
505901168100,CO,797B,DESPACHO,2021-07-12,2021-10-16 00:00:00,2021-10-12,0R9812.505,T6B00204,JSM00180,Evento,Overhaul,850.0
505901168300,DI,793C,DESPACHO,2021-07-12,2021-10-13 00:00:00,2021-09-23,2034000EX.505,CRA05207,ATY00968,Programado,Overhaul,12400.0
505901168400,MA,797B,DESPACHO,2021-07-12,2021-09-27 00:00:00,2021-09-26,1925826EX.505,401614629,JSM00354,Evento,Overhaul,26500.0
505901168500,MO,797F,DESPACHO,2021-07-12,2021-10-12 00:00:00,2021-12-24,20R7015.505,LLM01519,LAJ00406,Evento,Overhaul,13077.0
505901172300,MA,797B,DESPACHO,2021-07-13,2021-09-30 00:00:00,2021-09-30,1925826EX.505,CRA07787,JSM00165,Evento,Overhaul,19904.0
505901172500,MA,797B,DESPACHO,2021-07-15,2021-08-30 00:00:00,2021-08-30,1925826EX.505,CRA07357,JSM00189,Evento,Overhaul,15600.0
505901183600,MA,797F,DESPACHO,2021-07-27,2021-11-05 00:00:00,2021-10-25,2922171EX.505,CRA08000,LAJ00655,Evento,Overhaul,2807.0
505901177000,TR,797F,DESPACHO,2021-07-18,2021-09-20 00:00:00,2021-09-22,20R8719.000,JH500639,LAJ00159,Programado,Overhaul,16820.0
505901173700,MA,797B,DESPACHO,2021-07-15,2021-09-17 00:00:00,2021-09-17,1925826EX.505,CRA11626,JSM00464,Evento,Overhaul,15000.0
505901177500,CO,797B,DESPACHO,2021-07-19,2021-08-15 00:00:00,2021-08-10,0R9812.505,100230535,JSM00250,Programado,Proceso Continuo,8000.0
505901177700,MO,797F,DESPACHO,2021-07-20,2021-11-30 00:00:00,2021-11-18,20R7015.000,AJ801002,LAJ00436,Programado,Overhaul,17306.0
505901180500,DI,854K,DESPACHO,2021-07-22,2021-09-16 00:00:00,2021-08-24,3168323EX.505,325814552,22100314,Programado,Overhaul,17730.0
505901180400,MA,793F,DESPACHO,2021-07-21,2021-11-30 00:00:00,2021-11-28,2955706SML.505,401614768,SSP00298,Evento,Overhaul,20000.0
505901179300,TR,797B,DESPACHO,2021-07-24,2021-10-28 00:00:00,2021-10-25,0R9813.505,10294761,JSM00356,Programado,Overhaul,15000.0
505901180700,MF,797B,DESPACHO,2021-07-28,2021-12-14 00:00:00,2021-12-14,0R9814.505,CRA11876,JSM00391,Programado,Overhaul,27017.0
505901180300,CO,797B,DESPACHO,2021-07-22,2021-09-30 00:00:00,2021-09-21,0R9812.505,10233349,JSM00173,Programado,Overhaul,9994.0
505901180600,MF,797B,DESPACHO,2021-07-22,2021-08-04 00:00:00,2021-08-04,0R9814.505,10246483,JSM00178,Programado,Proceso Continuo,26888.0
505901181200,MA,797F,DESPACHO,2021-07-27,2021-08-05 00:00:00,2021-08-02,2922171EX.505,CRA08121,LAJ00235,Programado,Proceso Continuo,10312.0
505901181300,MO,797B,DESPACHO,2021-07-25,2021-11-28 00:00:00,2021-11-15,10R7929.505,NPM00523,JSM00421,Programado,Overhaul,15016.0
505901181500,MF,797F,DESPACHO,2021-08-03,2021-08-18 00:00:00,2021-08-18,0R9814.505,400814535,LAJ00654,Programado,Proceso Continuo,20860.0
505901203100,DI,797F,DESPACHO,2021-07-30,2021-12-08 00:00:00,2021-12-08,2912627EX.505,388110708B,LAJ00497,Evento,Overhaul,4187.0
505901181900,TR,797B,DESPACHO,2021-07-27,2021-09-30 00:00:00,2021-09-30,0R9813.505,10320594,JSM00403,Evento,Overhaul,8784.0
505901183900,MO,797B,DESPACHO,2021-07-29,2021-11-30 00:00:00,2021-11-26,10R7929.505,NPM00496,JSM00294,Programado,Overhaul,15392.0
505901185700,DI,994F,DESPACHO,2021-08-03,2021-10-01 00:00:00,2021-09-30,1191792.505,CRA00997,44200266,Programado,Overhaul,20000.0
505901185900,CO,797F,DESPACHO,2021-07-27,2021-10-13 00:00:00,2021-10-05,20R0132.505,T1H00050,LAJ00611,Evento,Overhaul,25972.0
505901190700,DI,777F,DESPACHO,2021-08-03,2021-09-30 00:00:00,2021-09-10,2662091EX.505,CRA11750,JXP00171,Programado,Overhaul,16778.0
505901186500,CO,797B,DESPACHO,2021-07-28,2021-10-05 00:00:00,2021-09-24,0R9812FC.505,10327908,JSM00403,Programado,Overhaul,8177.0
505901186600,TR,797B,DESPACHO,2021-07-28,2021-11-08 00:00:00,2021-11-07,0R9813.505,10219841,JSM00233,Evento,Overhaul,9079.0
505901186700,MF,777F/WT,DESPACHO,2021-07-28,2021-10-14 00:00:00,2021-10-14,10R8431.505,TRA0282,JRP00412,Programado,Overhaul,6691.0
505901186800,MF,797B,DESPACHO,2021-08-03,2021-10-30 00:00:00,2021-10-22,0R9814.505,AD00154,JSM00391,Programado,Overhaul,24362.0
505901191400,CO,797F,DESPACHO,2021-08-03,2021-10-13 00:00:00,2021-10-08,20R0132.505,T1H00043,LAJ00160,Evento,Overhaul,11513.0
505901192100,MA,793C,DESPACHO,2021-08-06,2021-10-31 00:00:00,2021-10-30,0R8792.505,RTA0713,ATY00871,Evento,Overhaul,8500.0
505901194500,MF,793F,DESPACHO,2021-08-10,2021-10-17 00:00:00,2021-10-15,20R3787.000,400814692,SSP00752,Programado,Overhaul,15000.0
505901194600,DI,793C,DESPACHO,2021-08-03,2021-09-24 00:00:00,2021-09-20,2034000.505,CRA02187,ATY00905,Programado,Overhaul,20263.0
505901194800,MF,797B,DESPACHO,2021-08-03,2021-08-24 00:00:00,2021-08-28,0R9814.505,400814551,JSM00368,Programado,Proceso Continuo,19116.0
505901195100,MF,797F,DESPACHO,2021-08-13,2021-08-31 00:00:00,2021-08-31,0R9814.505,409530,LAJ00414,Programado,Proceso Continuo,32250.0
505901195300,MF,797B,DESPACHO,2021-08-13,2021-09-12 00:00:00,2021-09-12,0R9814FC.505,10134250,JSM00240,Programado,Proceso Continuo,11618.0
505901196200,CO,793F,DESPACHO,2021-08-06,2021-12-26 00:00:00,2021-12-24,20R0130.505,310114861,SSP00868,Programado,Overhaul,18119.0
505901196300,MF,797B,DESPACHO,2021-08-10,2021-11-30 00:00:00,2021-11-24,0R9814.505,MF00397,JSM00458,Programado,Overhaul,18000.0
505901198400,MA,797F,DESPACHO,2021-08-10,2021-08-22 00:00:00,2021-08-18,2922171EX.505,401614541,LAJ00250,Programado,Proceso Continuo,8808.0
505901197700,TR,D11T,DESPACHO,2021-08-06,2021-09-21 00:00:00,2021-09-07,3523191EX.505,CRA11902,GEB00460,Programado,Overhaul,18706.0
505901197800,CO,854K,DESPACHO,2021-08-06,2021-12-05 00:00:00,2021-12-09,20R0162.505,310114762,22100315,Programado,Overhaul,19239.0
505901222500,TR,797B,DESPACHO,2021-08-07,2021-11-12 00:00:00,2021-11-07,0R9813.505,10223896,JSM00245,Evento,Overhaul,1048.0
505901202500,MO,797B,DESPACHO,2021-08-10,2021-12-31 00:00:00,2021-12-30,10R7929.505,XEE00116,JSM00452,Evento,Overhaul,14963.0
505901202800,MF,797B,DESPACHO,2021-08-11,2021-09-17 00:00:00,2021-09-17,0R9814FC.505,400814622,JSM00245,Programado,Proceso Continuo,11233.0
505901206500,MF,797F,DESPACHO,2021-08-31,2021-11-30 00:00:00,2021-11-30,0R9814.505,AD00223,LAJ00656,Evento,Overhaul,19918.0
505901203500,MA,797F,DESPACHO,2021-09-06,2021-10-31 00:00:00,2021-10-30,2922171EX.505,CRA10429,LAJ00178,Evento,Overhaul,5839.0
505901204500,DI,797F,DESPACHO,2021-08-11,2021-11-26 00:00:00,2021-11-15,2912627EX.505,325814764,LAJ00500,Programado,Overhaul,26120.0
505901204600,TR,797F,DESPACHO,2021-08-12,2021-11-13 00:00:00,2021-11-13,20R8719.505,MNY00334,LAJ00406,Evento,Overhaul,8455.0
505901204700,CO,797B,DESPACHO,2021-08-12,2021-10-13 00:00:00,2021-09-28,0R9812.505,10073630,JSM00367,Evento,Overhaul,15409.0
505901208400,MF,793B,DESPACHO,2021-08-13,2021-11-17 00:00:00,2021-11-17,10R1822.505,CRA11818,1HL00191,Programado,Overhaul,18556.0
505901208500,MF,793C,DESPACHO,2021-08-16,2021-11-17 00:00:00,2021-11-17,10R1822.505,CRA08002,4AR00229,Programado,Overhaul,17523.0
505901212600,CO,797B,DESPACHO,2021-08-18,2021-09-10 00:00:00,2021-09-07,0R9812.505,T6B00254,JSM00431,Programado,Proceso Continuo,18457.0
505901212900,MF,793F,DESPACHO,2021-08-18,2021-10-22 00:00:00,2021-10-15,20R3787.505,CRA09448,SSP00786,Evento,Overhaul,29780.0
505901214100,TR,994H,DESPACHO,2021-08-18,2021-11-18 00:00:00,2021-11-23,20R4400.505,DWX00320,44200153,Evento,Overhaul,13000.0
505901216400,TR,D10T,DESPACHO,2021-08-19,2021-10-25 00:00:00,2021-10-25,10R5292.505,10299890B,RJG02452,Evento,Overhaul,38510.0
505901216600,MF,793C,DESPACHO,2021-08-21,2021-11-06 00:00:00,2021-10-31,20R3788.505,400814734,ATY01091,Evento,Overhaul,20718.0
505901217900,MA,793B,DESPACHO,2021-08-23,2021-10-30 00:00:00,2021-10-29,0R8792.505,CRA09086,1HL00297,Evento,Overhaul,25831.0
505901218000,TR,793C,DESPACHO,2021-08-23,2021-10-30 00:00:00,2021-10-30,0R4749.505,10126010,4AR00319,Programado,Overhaul,17599.0
505901218100,DI,793C,DESPACHO,2021-08-23,2021-11-05 00:00:00,2021-10-31,2034000EX.505,CRA00349,4AR00319,Programado,Overhaul,31226.0
505901220300,MA,797B,DESPACHO,2021-08-25,2021-09-11 00:00:00,2021-09-10,1925826EX.505,CRA08672,JSM00414,Programado,Proceso Continuo,21816.0
505901220700,DI,854K,DESPACHO,2021-08-25,2021-10-26 00:00:00,2021-10-08,3168335EX.505,CRA11747,22100377,Programado,Overhaul,14518.0
505901224100,MA,797B,DESPACHO,2021-08-26,2021-09-13 00:00:00,2021-09-10,1925826EX.505,CRA06249,JSM00442,Programado,Proceso Continuo,25860.0
505901224400,MF,797B,DESPACHO,2021-08-27,2021-09-30 00:00:00,2021-09-30,0R9814.505,AD00153,JSM00248,Programado,Proceso Continuo,17638.0
505901228000,MF,797F,DESPACHO,2021-08-31,2021-09-30 00:00:00,2021-09-30,0R9814.000,10240876,LAJ00219,Programado,Proceso Continuo,20347.0
505901229700,CO,797F,DESPACHO,2021-09-02,2021-12-27 00:00:00,2021-12-28,20R0132.505,T1H00430,LAJ00217,Evento,Overhaul,19286.0
505901234800,CO,797B,DESPACHO,2021-09-07,2021-11-03 00:00:00,2021-11-01,0R9812.505,T6B00226,JSM00174,Programado,Overhaul,19361.0
505901237500,MF,797F,DESPACHO,2021-09-07,2021-10-11 00:00:00,2021-10-11,0R9814.505,AD00383,LAJ00187,Programado,Proceso Continuo,19256.0
505901237400,CO,797B,DESPACHO,2021-09-07,2021-10-30 00:00:00,2021-11-01,0R9812.505,T6B00171,JSM00427,Programado,Overhaul,26277.0
505901237900,DI,797B,DESPACHO,2021-09-08,2021-11-29 00:00:00,2021-11-12,2912627EX.505,5708080,JSM00292,Programado,Overhaul,27017.0
505901238000,DI,797B,DESPACHO,2021-09-08,2021-12-03 00:00:00,2021-11-29,2912627EX.505,21110021,JSM00423,Programado,Overhaul,27037.0
505901239800,MF,797B,DESPACHO,2021-09-09,2021-10-18 00:00:00,2021-10-18,0R9814.505,101671,JSM00429,Programado,Proceso Continuo,20000.0
505901242900,MA,797B,DESPACHO,2021-09-13,2021-09-30 00:00:00,2021-09-28,1925826EX.505,CRA05832,JSM00471,Programado,Proceso Continuo,23345.0
505901243000,MA,797B,DESPACHO,2021-09-13,2021-11-18 00:00:00,2021-10-24,1925826EX.505,CRA05832,JSM00166,Evento,Overhaul,21818.0
505901244400,MA,797B,DESPACHO,2021-09-14,2021-11-06 00:00:00,2021-11-05,1925826EX.505,CRA08823,JSM00475,Evento,Overhaul,14599.0
505901245400,MA,797B,DESPACHO,2021-09-15,2021-10-15 00:00:00,2021-10-15,1925826EX.505,CRA12011,JSM00475,Programado,Proceso Continuo,14800.0
505901245500,DI,797B,DESPACHO,2021-09-15,2021-11-28 00:00:00,2021-11-27,2912627EX.505,S/S # 416021609B,JSM00471,Programado,Overhaul,15780.0
505901250400,TR,793F,DESPACHO,2021-09-21,2021-11-02 00:00:00,2021-09-28,20R0129.000,por confirmar,A9999999,Programado,Overhaul,0.0
505901255500,MF,797B,DESPACHO,2021-09-27,2021-10-21 00:00:00,2021-10-21,0R9814.000,30297,JSM00166,Programado,Proceso Continuo,19094.0
505901246700,DI,797F,DESPACHO,2021-09-20,2021-12-15 00:00:00,2021-11-30,2912627EX.505,JEC00202,LAJ00174,Programado,Overhaul,22844.0
505901247300,MA,797B,DESPACHO,2021-09-20,2021-11-07 00:00:00,2021-11-05,1925826EX.505,CRA10338,JSM00171,Evento,Overhaul,16792.0
505901247400,MA,797F,DESPACHO,2021-09-20,2021-10-04 00:00:00,2021-09-30,2922171EX.505,CRA11269,LAJ00173,Programado,Proceso Continuo,13085.0
505901255200,MA,793F,DESPACHO,2021-09-28,2021-12-21 00:00:00,2021-12-21,2955706SMR.505,401614854,SSP00754,Evento,Overhaul,30000.0
505901257000,MA,793F,DESPACHO,2021-09-28,2021-12-19 00:00:00,2021-12-19,2955706SML.505,MM00200,SSP00298,Evento,Overhaul,14900.0
505901257100,MA,793C,DESPACHO,2021-09-28,2021-12-26 00:00:00,2021-12-26,0R8792.505,CRA06113,4AR00231,Evento,Overhaul,16909.0
505901259400,DI,793D,DESPACHO,2021-09-30,2022-01-31 00:00:00,2021-12-23,1936222EX.505,325814850,FDB01719,Programado,Overhaul,19826.0
505901259500,CO,793F,DESPACHO,2021-09-30,2021-12-02 00:00:00,2021-11-30,20R0130.511,CT00110 REP. X PTT,SSP00561,Programado,Overhaul,20000.0
505901259600,MF,797B,DESPACHO,2021-09-30,2021-12-31 00:00:00,2021-12-31,0R9814.505,10307859,JSM00411,Programado,Overhaul,14509.0
505901260700,MF,797F,DESPACHO,2021-09-30,2021-10-29 00:00:00,2021-10-29,0R9814.505,102133525,LAJ00495,Programado,Proceso Continuo,12806.0
505901261100,CO,797B,DESPACHO,2021-10-02,2021-12-09 00:00:00,2021-11-23,0R9812.505,10043345,JSM00459,Programado,Overhaul,21370.0
505901261200,CO,797B,DESPACHO,2021-10-02,2021-12-15 00:00:00,2021-12-16,0R9812.505,10230538,JSM00134,Programado,Overhaul,13150.0
505901262500,CO,797B,DESPACHO,2021-10-04,2021-10-19 00:00:00,2021-10-12,0R9812.505,10190039,JSM00392,Programado,Proceso Continuo,16971.0
505901262600,TR,D11T,DESPACHO,2021-10-04,2021-11-30 00:00:00,2021-11-30,3523191EX.505,303014809,GEB00684,Programado,Overhaul,14994.0
505901272000,MA,797B,DESPACHO,2021-10-08,2021-12-19 00:00:00,2021-12-19,1925826EX.505,CRA10379,JSM00368,Evento,Overhaul,18700.0
505901272200,CO,793F,DESPACHO,2021-10-12,2021-11-13 00:00:00,2021-11-13,20R0130.000,CTA00162,SSP00821,Evento,Proceso Continuo,17581.0
505901274700,DI,797F,DESPACHO,2021-10-12,2021-12-16 00:00:00,2021-12-10,2912627EX.505,380101108B,LAJ00501,Programado,Overhaul,26904.0
505901274800,DI,797F,DESPACHO,2021-10-12,2021-12-16 00:00:00,2021-12-13,2912627EX.505,JEC01046,LAJ00261,Programado,Overhaul,13898.0
505901275200,MA,797B,DESPACHO,2021-10-15,2021-12-31 00:00:00,2021-12-31,1925826EX.505,CRA08102,JSM00178,Evento,Overhaul,24068.0
505901277200,MF,797F,DESPACHO,2021-10-15,2021-11-02 00:00:00,2021-10-31,0R9814.505,10318984,LAJ00218,Programado,Proceso Continuo,13160.0
505901277400,TR,16M,DESPACHO,2021-10-15,2021-12-12 00:00:00,2021-11-30,10R9504.505,DZM04143,R9H00801,Programado,Overhaul,19666.0
505901278400,DI,797B,DESPACHO,2021-10-15,2021-11-30 00:00:00,2021-11-30,2912627EX.505,325814808,JSM00234,Programado,Overhaul,27834.0
505901278500,CO,797B,TERMINADO,2021-10-15,2021-10-31 00:00:00,2021-10-31,0R9812.505,10173410,JSM00469,Programado,Proceso Continuo,19084.0
505901282200,MA,797B,DESPACHO,2021-10-18,2021-10-29 00:00:00,2021-10-29,1925826EX.505,CRA05758,JSM00473,Programado,Proceso Continuo,26278.0
505901285300,DI,793F,DESPACHO,2021-10-20,2021-12-31 00:00:00,2021-12-30,4667421EX.505,325814851,SSP00786,Programado,Overhaul,29527.0
505901285200,DI,793B,DESPACHO,2021-10-20,2021-12-11 00:00:00,2021-11-02,2801609.505,CRA01381,3SJ00022,Programado,Overhaul,18413.0
505901285900,TR,16M,DESPACHO,2021-10-20,2021-12-26 00:00:00,2021-12-16,10R9504.505,10216432A,B9H00705,Programado,Overhaul,2378.0
505901286300,MA,797B,DESPACHO,2021-10-20,2021-11-06 00:00:00,2021-11-06,1925826EX.505,CRA04969,4AR00105,Programado,Proceso Continuo,26278.0
505901300800,MF,797B,DESPACHO,2021-11-02,2021-11-13 00:00:00,2021-11-13,0R9814.505,101P8472,JSM00358,Programado,Proceso Continuo,15786.0
505901304600,MA,797B,DESPACHO,2021-11-02,2022-01-31 00:00:00,2021-12-31,1925826EX.505,CRA09292,JSM00174,Evento,Overhaul,15822.0
505901307200,MA,797B,DESPACHO,2021-11-03,2021-11-22 00:00:00,2021-11-22,1925826EX.505,CRA09059,JSM00468,Programado,Proceso Continuo,17702.0
505901307400,MF,797B,DESPACHO,2021-11-04,2021-11-21 00:00:00,2021-11-21,0R9814.505,CRA12038,JSM00300,Programado,Proceso Continuo,19043.0
505901308800,MA,797B,DESPACHO,2021-11-05,2021-11-22 00:00:00,2021-11-22,1925826EX.505,CRA08535,JSM00397,Programado,Proceso Continuo,15975.0
505901312200,DI,854K,DESPACHO,2021-11-08,2021-12-27 00:00:00,2021-12-27,3168323EX.505,DF00115,H9K00320,Programado,Overhaul,13000.0
505901312300,DI,854K,DESPACHO,2021-11-08,2021-12-17 00:00:00,2021-12-17,3168323EX.505,325814849,22100388,Programado,Overhaul,6446.0
505901318100,MF,797B,DESPACHO,2021-11-13,2021-11-27 00:00:00,2021-11-27,0R9814.505,MAF1303,JSM00299,Programado,Proceso Continuo,18700.0
505901328000,MF,797F,DESPACHO,2021-11-20,2021-12-11 00:00:00,2021-12-11,0R9814FC.505,208270,LAJ00182,Programado,Proceso Continuo,32360.0
