OSMadre,Orden,costoRepuesto,costoMO,costoTTA,costoTotal,wip
505900735500,505900735505,0.0,0.0,0.0,0.0,0
505900735500,505900735506,0.0,0.0,0.0,0.0,0
505900735500,505900735507,0.0,0.0,0.0,0.0,0
505900735500,505900735508,0.0,0.0,1785.28,1785.28,98
505900737700,505900737701,48721.7,1225.35,227.91,55982.31,37
505900737700,505900737702,59739.54,5512.1,0.0,65251.64,37
505900737700,505900737703,0.0,0.0,0.0,0.0,0
505900737700,505900737704,0.0,0.0,0.0,0.0,0
505900737700,505900737705,0.0,0.0,0.0,0.0,0
505900737700,505900737706,0.0,0.0,0.0,0.0,0
505900737700,505900737707,0.0,0.0,0.0,0.0,0
505900737700,505900737708,0.0,0.0,1725.13,1725.13,121
505900738700,505900738701,8913.41,1838.01,0.0,11087.55,34
505900738800,505900738801,12269.84,2667.56,0.0,15642.94,31
505900739600,505900739601,24905.0,4792.23,227.91,33406.23,83
505900739600,505900739602,0.0,0.0,0.0,0.0,0
505900739600,505900739603,0.0,0.0,0.0,0.0,0
505900739600,505900739604,0.0,0.0,0.0,0.0,0
505900739600,505900739605,0.0,0.0,0.0,0.0,0
505900739600,505900739606,0.0,0.0,0.0,0.0,0
505900739600,505900739607,0.0,0.0,0.0,0.0,0
505900739600,505900739608,0.0,0.0,1183.15,1183.15,74
505900739600,505900739609,0.0,0.0,0.0,0.0,0
505900739800,505900739801,54104.57,1426.81,4018.89,64702.01,46
505900739800,505900739802,47426.06,5590.99,0.0,53017.05,46
505900739800,505900739803,0.0,0.0,0.0,0.0,39
505900739800,505900739804,0.0,0.0,0.0,0.0,0
505900739800,505900739805,0.0,0.0,0.0,0.0,0
505900739800,505900739806,0.0,0.0,0.0,0.0,0
505900739800,505900739807,0.0,0.0,0.0,0.0,0
505900739800,505900739808,0.0,0.0,121.13,121.13,150
505900741000,505900741001,105766.06,7277.97,227.91,117824.64,49
505900741000,505900741002,0.0,0.0,0.0,0.0,0
505900741000,505900741003,0.0,0.0,0.0,0.0,0
505900741000,505900741004,0.0,0.0,0.0,0.0,0
505900741000,505900741005,0.0,0.0,0.0,0.0,0
505900741100,505900741101,80459.18,6801.91,0.0,87261.09,14
505900741100,505900741102,0.0,0.0,0.0,0.0,0
505900741100,505900741103,0.0,0.0,0.0,0.0,0
505900741100,505900741104,0.0,0.0,0.0,0.0,0
505900741100,505900741105,0.0,0.0,0.0,0.0,0
505900741100,505900741106,0.0,0.0,0.0,0.0,0
505900741100,505900741107,0.0,0.0,0.0,0.0,0
505900741200,505900741201,2894.73,1151.69,10511.45,17762.73,92
505900741200,505900741202,115787.52,6256.26,0.0,122043.78,92
505900741200,505900741203,0.0,0.0,0.0,0.0,0
505900741200,505900741204,0.0,0.0,0.0,0.0,0
505900741200,505900741205,0.0,0.0,0.0,0.0,0
505900741200,505900741206,0.0,0.0,0.0,0.0,0
505900741200,505900741207,0.0,0.0,0.0,0.0,0
505900741200,505900741208,0.0,0.0,1785.28,1785.28,71
505900741800,505900741801,6170.49,1134.67,0.0,7305.16,8
505900741800,505900741802,47671.17,5149.66,0.0,52820.83,13
505900741800,505900741803,0.0,0.0,0.0,0.0,0
505900741800,505900741804,0.0,0.0,0.0,0.0,0
505900741800,505900741805,0.0,0.0,0.0,0.0,0
505900741800,505900741806,0.0,0.0,0.0,0.0,0
505900741800,505900741807,0.0,0.0,0.0,0.0,0
505900741800,505900741808,0.0,0.0,0.0,0.0,0
505900741800,505900741809,0.0,0.0,0.0,0.0,0
505900745600,505900745601,22080.33,5847.92,0.0,28394.17,7
505900745700,505900745701,16527.38,3044.18,0.0,19737.96,37
505900746500,505900746501,17321.37,2551.71,0.0,20082.74,42
505900746500,505900746502,0.0,0.0,0.0,0.0,0
505900746500,505900746503,0.0,0.0,0.0,0.0,0
505900746500,505900746504,0.0,0.0,0.0,0.0,0
505900746500,505900746505,123.45,0.0,0.0,123.45,5
505900746500,505900746506,0.0,0.0,0.0,0.0,0
505900746500,505900746507,0.0,0.0,0.0,0.0,0
505900746500,505900746508,0.0,0.0,1171.86,1171.86,8
505900748400,505900748401,3777.36,1220.52,9990.23,20530.34,35
505900748400,505900748402,49117.85,5632.6,0.0,54750.45,33
505900748400,505900748403,0.0,0.0,0.0,0.0,0
505900748400,505900748404,0.0,0.0,0.0,0.0,0
505900748400,505900748405,0.0,0.0,0.0,0.0,0
505900748400,505900748406,0.0,0.0,0.0,0.0,0
505900748400,505900748407,0.0,0.0,0.0,0.0,0
505900748400,505900748408,0.0,0.0,1905.12,1905.12,38
505900749200,505900749201,2672.68,1985.67,0.0,5626.8,28
505900751600,505900751601,27194.32,4734.82,1608.69,33537.83,49
505900751600,505900751602,0.0,0.0,0.0,0.0,0
505900751600,505900751603,350.88,0.0,0.0,350.88,42
505900751600,505900751604,0.0,0.0,0.0,0.0,0
505900751600,505900751605,0.0,0.0,0.0,0.0,0
505900751600,505900751606,0.0,0.0,0.0,0.0,0
505900751600,505900751607,0.0,0.0,0.0,0.0,0
505900751600,505900751608,0.0,0.0,1182.95,1182.95,28
505900751600,505900751609,0.0,0.0,0.0,0.0,0
505900751600,505900751610,0.0,0.0,0.0,0.0,0
505900751600,505900751611,0.0,0.0,0.0,0.0,63
505900754600,505900754601,79595.95,7135.33,0.0,86731.28,11
505900755300,505900755301,9816.23,2127.71,0.0,12719.37,42
505900755300,505900755302,0.0,0.0,0.0,0.0,0
505900755300,505900755303,0.0,0.0,0.0,0.0,0
505900755300,505900755304,0.0,0.0,0.0,0.0,0
505900755300,505900755305,0.0,0.0,0.0,0.0,0
505900755300,505900755306,0.0,0.0,0.0,0.0,0
505900755300,505900755307,0.0,0.0,0.0,0.0,0
505900755300,505900755308,0.0,0.0,0.0,0.0,14
505900755400,505900755401,9656.24,1716.26,10208.65,27172.19,40
505900755400,505900755402,30980.27,5673.11,0.0,36653.38,39
505900755400,505900755403,1821.47,0.0,0.0,1821.47,33
505900755400,505900755404,0.0,0.0,0.0,0.0,0
505900755400,505900755405,0.0,0.0,0.0,0.0,0
505900755400,505900755406,0.0,0.0,0.0,0.0,0
505900755400,505900755407,0.0,0.0,0.0,0.0,0
505900755400,505900755408,0.0,0.0,1568.91,1568.91,24
505900755400,505900755409,0.0,0.0,0.0,0.0,0
505900755500,505900755501,15784.77,1178.31,0.0,16963.08,12
505900755500,505900755502,34700.26,5389.68,0.0,40089.94,10
505900755500,505900755503,0.0,0.0,0.0,0.0,0
505900755500,505900755504,0.0,0.0,0.0,0.0,0
505900755500,505900755505,0.0,0.0,0.0,0.0,0
505900755500,505900755506,0.0,0.0,0.0,0.0,0
505900755500,505900755507,0.0,0.0,0.0,0.0,0
505900755500,505900755508,0.0,0.0,1780.79,1780.79,124
505900756500,505900756501,3145.64,1695.22,0.0,5330.08,41
505900756500,505900756502,0.0,0.0,0.0,0.0,0
505900756500,505900756503,0.0,0.0,0.0,0.0,35
505900756500,505900756504,0.0,0.0,0.0,0.0,0
505900756500,505900756505,0.0,0.0,0.0,0.0,0
505900756500,505900756506,0.0,0.0,0.0,0.0,0
505900756500,505900756507,0.0,0.0,0.0,0.0,0
505900756500,505900756508,0.0,0.0,1157.58,1157.58,19
505900756800,505900756801,59296.36,16131.31,2664.65,87198.59,106
505900756800,505900756802,0.0,0.0,0.0,0.0,0
505900756800,505900756803,2411.95,0.0,0.0,2411.95,83
505900756800,505900756804,0.0,0.0,0.0,0.0,0
505900756800,505900756805,0.0,0.0,0.0,0.0,0
505900756800,505900756806,0.0,0.0,0.0,0.0,0
505900756800,505900756807,0.0,0.0,0.0,0.0,0
505900756800,505900756808,0.0,0.0,0.0,0.0,0
505900759700,505900759701,10187.51,1220.52,1627.5,16323.59,35
505900759700,505900759702,34337.47,5164.18,0.0,39501.65,35
505900759900,505900759901,29357.91,5270.28,0.0,34628.19,46
505900759900,505900759902,0.0,0.0,0.0,0.0,0
505900759900,505900759903,2696.58,0.0,0.0,2696.58,42
505900759900,505900759904,0.0,0.0,0.0,0.0,0
505900759900,505900759905,117.65,0.0,0.0,117.65,85
505900759900,505900759906,0.0,0.0,0.0,0.0,0
505900759900,505900759907,0.0,0.0,0.0,0.0,0
505900759900,505900759908,0.0,0.0,0.0,0.0,4
505900763100,505900763101,22506.03,5957.02,0.0,28895.69,10
505900763600,505900763601,25035.87,1186.7,227.91,31202.87,70
505900763600,505900763602,16895.7,5264.26,0.0,22159.96,70
505900763600,505900763603,0.0,0.0,0.0,0.0,0
505900763600,505900763604,0.0,0.0,0.0,0.0,79
505900763600,505900763605,0.0,0.0,0.0,0.0,0
505900763600,505900763606,0.0,0.0,0.0,0.0,0
505900763600,505900763607,0.0,0.0,0.0,0.0,0
505900763600,505900763608,0.0,0.0,1877.77,1877.77,21
505900764900,505900764901,81460.88,18243.97,4772.01,115558.3,112
505900764900,505900764902,0.0,0.0,0.0,0.0,0
505900764900,505900764903,322.25,0.0,0.0,322.25,96
505900765000,505900765001,2924.38,1658.3,230.53,9350.77,67
505900765000,505900765002,56101.58,5613.41,0.0,61714.99,67
505900765600,505900765601,11602.27,2010.53,0.0,14701.06,59
505900765600,505900765602,0.0,0.0,0.0,0.0,0
505900765600,505900765603,0.0,0.0,0.0,0.0,0
505900765600,505900765604,0.0,0.0,0.0,0.0,0
505900765600,505900765605,25.5,0.0,0.0,25.5,28
505900766200,505900766201,10688.63,6483.74,3766.94,27299.15,42
505900766200,505900766202,0.0,0.0,0.0,0.0,0
505900766200,505900766203,0.0,0.0,0.0,0.0,0
505900766200,505900766204,0.0,0.0,0.0,0.0,0
505900766200,505900766205,189.64,0.0,0.0,189.64,11
505900766200,505900766206,0.0,0.0,0.0,0.0,0
505900766200,505900766207,0.0,0.0,0.0,0.0,0
505900766200,505900766208,0.0,0.0,1185.82,1185.82,3
505900767800,505900767801,21195.97,4549.73,0.0,26052.23,91
505900767800,505900767802,0.0,0.0,0.0,0.0,0
505900767800,505900767803,865.71,0.0,0.0,865.71,80
505900767800,505900767804,0.0,0.0,0.0,0.0,0
505900767800,505900767805,108.32,0.0,0.0,108.32,35
505900769200,505900769201,48826.33,1220.52,2287.11,57716.29,37
505900769200,505900769202,56072.83,5479.86,0.0,61552.69,37
505900769200,505900769203,0.0,0.0,0.0,0.0,19
505900769200,505900769204,0.0,0.0,0.0,0.0,0
505900769200,505900769205,0.0,0.0,0.0,0.0,0
505900769200,505900769206,0.0,0.0,0.0,0.0,0
505900769200,505900769207,0.0,0.0,0.0,0.0,0
505900769200,505900769208,0.0,0.0,1784.71,1784.71,19
505900769400,505900769401,373121.18,53010.55,7665.84,448948.95,184
505900769400,505900769402,0.0,0.0,0.0,0.0,0
505900769400,505900769403,10652.88,0.0,0.0,10652.88,163
505900769400,505900769404,0.0,0.0,0.0,0.0,0
505900769400,505900769405,9367.36,0.0,0.0,9367.36,93
505900769900,505900769901,39411.61,1221.31,6165.26,55797.89,48
505900769900,505900769902,50459.42,5525.85,0.0,55985.27,47
505900769900,505900769903,-0.02,0.0,0.0,-0.02,41
505900769900,505900769904,0.0,0.0,0.0,0.0,0
505900769900,505900769905,0.0,0.0,0.0,0.0,0
505900769900,505900769906,0.0,0.0,0.0,0.0,0
505900769900,505900769907,0.0,0.0,0.0,0.0,0
505900769900,505900769908,0.0,0.0,1394.82,1394.82,38
505900770100,505900770101,20947.87,4795.58,0.0,25743.45,40
505900770100,505900770102,0.0,0.0,0.0,0.0,0
505900770100,505900770103,0.0,0.0,0.0,0.0,0
505900770100,505900770104,0.0,0.0,0.0,0.0,0
505900770100,505900770105,0.0,0.0,0.0,0.0,0
505900770100,505900770106,0.0,0.0,0.0,0.0,0
505900770100,505900770107,0.0,0.0,0.0,0.0,0
505900770100,505900770108,0.0,0.0,573.78,573.78,29
505900771600,505900771601,50631.06,1381.11,230.52,59812.34,32
505900771600,505900771602,49385.65,5753.47,0.0,55139.12,32
505900771600,505900771603,0.17,0.0,0.0,0.17,21
505900771600,505900771604,0.0,0.0,0.0,0.0,0
505900771600,505900771605,0.0,0.0,0.0,0.0,0
505900771600,505900771606,0.0,0.0,0.0,0.0,0
505900771600,505900771607,0.0,0.0,0.0,0.0,0
505900771600,505900771608,0.0,0.0,0.0,0.0,0
505900771600,505900771609,0.0,0.0,0.0,0.0,0
505900771600,505900771610,0.0,0.0,0.0,0.0,0
505900771700,505900771701,7103.22,1243.91,11875.6,21529.09,32
505900771700,505900771702,56933.53,5737.92,0.0,62671.45,32
505900771700,505900771703,0.0,0.0,0.0,0.0,0
505900771700,505900771704,0.0,0.0,0.0,0.0,0
505900771700,505900771705,0.0,0.0,0.0,0.0,0
505900771700,505900771706,0.0,0.0,0.0,0.0,0
505900771700,505900771707,0.0,0.0,0.0,0.0,0
505900771700,505900771708,0.0,0.0,1205.52,1205.52,107
505900771800,505900771801,37425.67,1189.29,3970.08,44313.77,31
505900771800,505900771802,30116.89,6063.0,0.0,36179.89,31
505900772700,505900772701,480103.46,72797.26,8360.36,576897.51,114
505900772700,505900772702,0.0,0.0,0.0,0.0,0
505900772700,505900772703,1809.4,0.0,0.0,1809.4,91
505900772700,505900772704,0.0,0.0,0.0,0.0,0
505900772700,505900772705,472.81,0.0,0.0,472.81,11
505900772800,505900772801,16593.24,5378.35,0.0,23576.63,48
505900772800,505900772802,0.0,0.0,0.0,0.0,0
505900772800,505900772803,768.2,0.0,0.0,768.2,35
505900772800,505900772804,0.0,0.0,0.0,0.0,0
505900772800,505900772805,992.57,0.0,0.0,992.57,13
505900772800,505900772806,0.0,0.0,0.0,0.0,0
505900772800,505900772807,0.0,0.0,0.0,0.0,0
505900772800,505900772808,0.0,0.0,874.98,874.98,25
505900772800,505900772809,0.0,0.0,0.0,0.0,25
505900772900,505900772901,2506.29,2182.32,0.0,5080.82,38
505900772900,505900772902,0.0,0.0,0.0,0.0,0
505900772900,505900772903,0.0,0.0,0.0,0.0,0
505900772900,505900772904,0.0,0.0,0.0,0.0,0
505900772900,505900772905,0.0,0.0,0.0,0.0,0
505900772900,505900772906,0.0,0.0,0.0,0.0,0
505900772900,505900772907,0.0,0.0,0.0,0.0,0
505900772900,505900772908,0.0,0.0,875.95,875.95,18
505900773000,505900773001,79126.68,6581.36,230.53,86300.61,50
505900773900,505900773901,2890.16,1152.84,9982.88,19438.37,32
505900773900,505900773902,75465.48,5696.38,0.0,81161.86,28
505900773900,505900773903,0.0,0.0,0.0,0.0,0
505900773900,505900773904,0.0,0.0,0.0,0.0,0
505900773900,505900773905,0.0,0.0,0.0,0.0,0
505900773900,505900773906,0.0,0.0,0.0,0.0,0
505900773900,505900773907,0.0,0.0,0.0,0.0,0
505900773900,505900773908,0.0,0.0,1007.31,1007.31,8
505900774400,505900774401,16250.92,4229.03,0.0,20660.97,70
505900774400,505900774402,0.0,0.0,0.0,0.0,0
505900774400,505900774403,635.99,0.0,0.0,635.99,57
505900774400,505900774404,0.0,0.0,0.0,0.0,0
505900774400,505900774405,1836.21,0.0,0.0,1836.21,41
505900774400,505900774406,0.0,1311.07,0.0,1311.07,48
505900774600,505900774601,47145.96,1229.83,0.0,52759.49,48
505900774600,505900774602,44803.49,4880.25,0.0,49683.74,45
505900774600,505900774603,0.0,0.0,0.0,0.0,0
505900774600,505900774604,0.0,0.0,0.0,0.0,0
505900774600,505900774605,0.0,0.0,0.0,0.0,0
505900774600,505900774606,0.0,0.0,0.0,0.0,0
505900774600,505900774607,0.0,0.0,0.0,0.0,0
505900774600,505900774608,0.0,0.0,1626.88,1626.88,11
505900774700,505900774701,30571.07,6799.82,0.0,37726.9,14
505900776300,505900776301,85301.81,1214.41,0.0,92085.59,55
505900776300,505900776302,31709.66,5957.07,0.0,37666.73,53
505900776300,505900776303,0.0,0.0,0.0,0.0,0
505900776300,505900776304,0.0,0.0,0.0,0.0,0
505900776300,505900776305,0.0,0.0,0.0,0.0,0
505900776300,505900776306,0.0,0.0,0.0,0.0,0
505900776300,505900776307,0.0,0.0,0.0,0.0,0
505900776300,505900776308,0.0,0.0,886.17,886.17,33
505900776300,505900776309,0.0,0.0,0.0,0.0,0
505900776400,505900776401,16231.1,4962.7,0.0,22708.33,40
505900776400,505900776402,0.0,0.0,0.0,0.0,0
505900776400,505900776403,697.02,0.0,0.0,697.02,32
505900776400,505900776404,0.0,0.0,0.0,0.0,0
505900776400,505900776405,0.0,0.0,0.0,0.0,0
505900776400,505900776406,0.0,0.0,0.0,0.0,0
505900776400,505900776407,0.0,0.0,0.0,0.0,0
505900776400,505900776408,0.0,0.0,1205.52,1205.52,14
505900776700,505900776701,48652.71,8440.77,0.0,59573.46,77
505900776700,505900776702,0.0,0.0,0.0,0.0,0
505900776700,505900776703,0.0,0.0,0.0,0.0,0
505900776700,505900776704,0.0,0.0,0.0,0.0,0
505900776700,505900776705,0.0,0.0,0.0,0.0,0
505900776700,505900776706,0.0,0.0,0.0,0.0,0
505900776700,505900776707,0.0,0.0,0.0,0.0,0
505900776700,505900776708,0.0,0.0,0.0,0.0,0
505900776700,505900776709,0.0,0.0,0.0,0.0,0
505900776700,505900776710,0.0,0.0,0.0,0.0,0
505900776700,505900776711,247.67,0.0,0.0,247.67,66
505900782500,505900782501,77681.86,8182.9,0.0,85864.76,13
505900782500,505900782502,0.0,0.0,0.0,0.0,0
505900782500,505900782503,0.0,0.0,0.0,0.0,0
505900782500,505900782504,0.0,0.0,0.0,0.0,0
505900782500,505900782505,0.0,0.0,0.0,0.0,0
505900782500,505900782506,0.0,0.0,0.0,0.0,0
505900788600,505900788601,51812.1,1175.44,0.0,52987.54,13
505900788600,505900788602,32956.27,5605.96,0.0,38562.23,13
505900788600,505900788603,0.0,0.0,0.0,0.0,0
505900788600,505900788604,0.0,0.0,0.0,0.0,0
505900788600,505900788605,0.0,0.0,0.0,0.0,0
505900788600,505900788606,0.0,0.0,0.0,0.0,0
505900788600,505900788607,0.0,0.0,0.0,0.0,0
505900788600,505900788608,0.0,0.0,998.89,998.89,6
505900790500,505900790501,40037.25,8881.17,0.0,52469.44,56
505900790500,505900790502,0.0,0.0,0.0,0.0,0
505900790500,505900790503,0.0,0.0,0.0,0.0,0
505900790500,505900790504,0.0,0.0,0.0,0.0,0
505900790500,505900790505,0.0,0.0,0.0,0.0,0
505900790500,505900790506,0.0,0.0,0.0,0.0,0
505900790500,505900790507,0.0,0.0,0.0,0.0,0
505900790500,505900790508,0.0,0.0,0.0,0.0,0
505900790500,505900790509,0.0,0.0,0.0,0.0,0
505900790500,505900790510,0.0,0.0,0.0,0.0,0
505900790500,505900790511,0.0,0.0,0.0,0.0,50
505900792800,505900792801,47548.59,8669.88,0.0,57694.65,45
505900792800,505900792802,0.0,0.0,0.0,0.0,0
505900792800,505900792803,0.0,0.0,0.0,0.0,0
505900792800,505900792804,0.0,0.0,0.0,0.0,0
505900792800,505900792805,0.0,0.0,0.0,0.0,0
505900792800,505900792806,0.0,0.0,0.0,0.0,0
505900792800,505900792807,0.0,0.0,0.0,0.0,0
505900792800,505900792808,0.0,0.0,0.0,0.0,0
505900792800,505900792809,0.0,0.0,0.0,0.0,0
505900792800,505900792810,0.0,0.0,0.0,0.0,0
505900792800,505900792811,521.29,0.0,0.0,870.41,25
505900792900,505900792901,41155.65,8393.9,0.0,50729.2,67
505900792900,505900792902,0.0,0.0,0.0,0.0,0
505900792900,505900792903,270.65,0.0,0.0,270.65,63
505900792900,505900792904,0.0,0.0,0.0,0.0,0
505900792900,505900792905,0.0,0.0,0.0,0.0,0
505900792900,505900792906,0.0,0.0,0.0,0.0,0
505900792900,505900792907,0.0,0.0,0.0,0.0,0
505900792900,505900792908,0.0,0.0,0.0,0.0,0
505900792900,505900792909,0.0,0.0,0.0,0.0,0
505900792900,505900792910,0.0,0.0,0.0,0.0,0
505900792900,505900792911,-1.91,0.0,0.0,-1.91,60
505900795900,505900795901,2513.59,2102.24,0.0,5689.89,21
505900795900,505900795902,0.0,0.0,0.0,0.0,0
505900795900,505900795903,0.0,0.0,0.0,0.0,0
505900795900,505900795904,0.0,0.0,0.0,0.0,0
505900795900,505900795905,0.0,0.0,0.0,0.0,0
505900800100,505900800101,2985.51,1262.24,2278.3,12587.2,36
505900800100,505900800102,55540.09,5731.02,0.0,61271.11,35
505900800100,505900800103,0.0,0.0,0.0,0.0,0
505900800100,505900800104,0.0,0.0,0.0,0.0,0
505900800100,505900800105,0.0,0.0,0.0,0.0,0
505900800100,505900800106,0.0,0.0,0.0,0.0,0
505900800100,505900800107,0.0,0.0,0.0,0.0,0
505900800100,505900800108,0.0,0.0,3521.79,3521.79,17
505900800200,505900800201,12003.81,1243.26,0.0,13247.07,9
505900800200,505900800202,112972.37,5990.24,0.0,118962.61,8
505900800200,505900800203,0.0,0.0,0.0,0.0,0
505900800200,505900800204,0.0,0.0,0.0,0.0,0
505900800200,505900800205,0.0,0.0,0.0,0.0,0
505900800200,505900800206,0.0,0.0,0.0,0.0,0
505900800200,505900800207,0.0,0.0,0.0,0.0,0
505900800200,505900800208,0.0,0.0,1711.39,1711.39,1
505900801400,505900801401,100335.43,5237.52,0.0,105572.95,73
505900801400,505900801402,0.0,0.0,0.0,0.0,0
505900801400,505900801403,0.0,0.0,0.0,0.0,0
505900801400,505900801404,0.0,0.0,0.0,0.0,0
505900801400,505900801405,0.0,0.0,0.0,0.0,0
505900801400,505900801406,0.0,0.0,0.0,0.0,0
505900801400,505900801407,0.0,0.0,0.0,0.0,0
505900801400,505900801408,0.0,0.0,933.11,933.11,374
505900801600,505900801601,13771.54,1017.21,0.0,14788.75,8
505900801600,505900801602,50722.87,6103.26,0.0,56826.13,7
505900801600,505900801603,0.0,0.0,0.0,0.0,0
505900801600,505900801604,0.0,0.0,0.0,0.0,0
505900801600,505900801605,0.0,0.0,0.0,0.0,0
505900802000,505900802001,41120.91,5912.11,4302.99,51993.73,73
505900802000,505900802002,0.0,0.0,0.0,0.0,0
505900802000,505900802003,653.92,0.0,0.0,653.92,70
505900802000,505900802004,0.0,0.0,0.0,0.0,0
505900802000,505900802005,0.0,0.0,0.0,0.0,0
505900802200,505900802201,120842.17,8069.87,0.0,128912.04,16
505900802200,505900802202,0.0,0.0,0.0,0.0,0
505900802200,505900802203,210.54,0.0,0.0,210.54,14
505900802200,505900802204,0.0,0.0,0.0,0.0,0
505900802200,505900802205,27909.31,0.0,0.0,27909.31,97
505900802200,505900802206,0.0,0.0,0.0,0.0,0
505900802200,505900802207,0.0,0.0,0.0,0.0,0
505900802600,505900802601,2898.54,773.79,10294.75,19820.06,33
505900802600,505900802602,60503.49,5777.54,0.0,66281.03,33
505900802600,505900802603,0.0,0.0,0.0,0.0,408
505900802600,505900802604,0.0,0.0,0.0,0.0,0
505900802600,505900802605,0.0,0.0,0.0,0.0,0
505900802600,505900802606,0.0,0.0,0.0,0.0,0
505900803900,505900803901,190375.23,38634.74,6971.61,257884.78,94
505900803900,505900803902,209857.05,37534.13,0.0,247391.18,94
505900803900,505900803903,1514.34,0.0,0.0,1514.34,68
505900803900,505900803904,0.0,0.0,0.0,0.0,0
505900803900,505900803905,21.21,0.0,0.0,21.21,13
505900804700,505900804701,14357.68,2344.2,0.0,16701.88,43
505900804700,505900804702,0.0,0.0,0.0,0.0,0
505900804700,505900804703,0.0,0.0,0.0,0.0,0
505900804700,505900804704,0.0,0.0,0.0,0.0,0
505900804700,505900804705,0.0,0.0,0.0,0.0,0
505900804800,505900804801,59989.93,7169.06,0.0,67158.99,60
505900804800,505900804802,0.0,0.0,0.0,0.0,0
505900804800,505900804803,0.0,0.0,0.0,0.0,0
505900804800,505900804804,0.0,0.0,0.0,0.0,0
505900804800,505900804805,0.0,0.0,0.0,0.0,0
505900806900,505900806901,21042.33,1146.51,9612.49,33191.96,83
505900806900,505900806902,39375.2,5310.61,0.0,44685.81,83
505900806900,505900806903,0.0,0.0,0.0,0.0,0
505900806900,505900806904,0.0,0.0,0.0,0.0,0
505900806900,505900806905,0.0,0.0,0.0,0.0,117
505900807000,505900807001,11193.91,5323.48,0.0,17142.39,36
505900807000,505900807002,0.0,0.0,0.0,0.0,0
505900807000,505900807003,0.0,0.0,0.0,0.0,0
505900807000,505900807004,0.0,0.0,0.0,0.0,0
505900807000,505900807005,46.13,0.0,0.0,46.13,13
505900807100,505900807101,49388.52,1217.03,0.0,51043.05,18
505900807100,505900807102,33740.17,5696.68,0.0,39436.85,18
505900809300,505900809301,13336.59,1145.94,0.0,14482.53,34
505900809300,505900809302,30778.11,5662.2,0.0,36440.31,34
505900809300,505900809303,0.0,0.0,0.0,0.0,0
505900809300,505900809304,0.0,0.0,0.0,0.0,0
505900809300,505900809305,0.0,0.0,0.0,0.0,0
505900809300,505900809306,0.0,0.0,0.0,0.0,0
505900809300,505900809307,0.0,0.0,0.0,0.0,0
505900809300,505900809308,0.0,0.0,956.48,956.48,39
505900809400,505900809401,39411.59,1233.13,8039.7,54746.93,69
505900809400,505900809402,63095.97,5722.48,0.0,68818.45,69
505900809400,505900809403,0.0,0.0,0.0,0.0,0
505900809400,505900809404,0.0,0.0,0.0,0.0,0
505900809400,505900809405,166.38,0.0,0.0,166.38,2
505900809500,505900809501,12327.34,3375.9,0.0,15703.24,33
505900811100,505900811101,56299.52,1279.25,4650.33,70229.11,32
505900811100,505900811102,35181.64,5326.35,0.0,40507.99,26
505900811100,505900811103,0.0,0.0,0.0,0.0,0
505900811100,505900811104,0.0,0.0,0.0,0.0,0
505900811100,505900811105,0.0,0.0,0.0,0.0,0
505900811100,505900811106,0.0,0.0,0.0,0.0,0
505900811100,505900811107,0.0,0.0,0.0,0.0,0
505900811100,505900811108,0.0,0.0,874.16,874.16,24
505900813700,505900813701,22960.97,6210.2,0.0,29483.67,16
505900813700,505900813702,0.0,0.0,0.0,0.0,0
505900813700,505900813703,335.55,0.0,0.0,335.55,14
505900813700,505900813704,0.0,221.4,0.0,221.4,0
505900813700,505900813705,0.0,0.0,0.0,0.0,0
505900813700,505900813706,0.0,0.0,0.0,0.0,0
505900813700,505900813707,0.0,0.0,0.0,0.0,0
505900813700,505900813708,0.0,0.0,0.0,0.0,0
505900813700,505900813709,0.0,0.0,0.0,0.0,0
505900813700,505900813710,0.0,0.0,0.0,0.0,0
505900813700,505900813711,276.55,0.0,0.0,276.55,8
505900813700,505900813712,0.0,334.65,0.0,334.65,3
505900815800,505900815801,50568.37,7410.76,0.0,61204.15,76
505900815800,505900815802,0.0,0.0,0.0,0.0,0
505900815800,505900815803,94.73,0.0,0.0,94.73,70
505900815800,505900815804,0.0,0.0,0.0,0.0,0
505900815800,505900815805,0.0,0.0,0.0,0.0,0
505900815800,505900815806,0.0,0.0,0.0,0.0,0
505900815800,505900815807,0.0,0.0,0.0,0.0,0
505900815800,505900815808,0.0,0.0,0.0,0.0,0
505900815800,505900815809,0.0,0.0,0.0,0.0,0
505900815800,505900815810,0.0,0.0,0.0,0.0,0
505900815800,505900815811,31031.57,1375.27,0.0,32406.84,80
505900817300,505900817301,85959.34,9454.8,0.0,104427.9,105
505900817300,505900817302,0.0,0.0,0.0,0.0,0
505900817300,505900817303,380.36,0.0,0.0,380.36,97
505900817300,505900817304,0.0,0.0,0.0,0.0,0
505900817300,505900817305,0.0,0.0,0.0,0.0,0
505900817300,505900817306,0.0,0.0,0.0,0.0,0
505900817300,505900817307,0.0,0.0,0.0,0.0,0
505900817300,505900817308,0.0,0.0,0.0,0.0,0
505900817400,505900817401,30910.62,5256.57,0.0,36167.19,54
505900817400,505900817402,0.0,0.0,0.0,0.0,0
505900817400,505900817403,0.0,0.0,0.0,0.0,0
505900817400,505900817404,0.0,0.0,0.0,0.0,0
505900817400,505900817405,0.0,0.0,0.0,0.0,0
505900817400,505900817406,0.0,0.0,0.0,0.0,0
505900817400,505900817407,0.0,0.0,0.0,0.0,0
505900817400,505900817408,0.0,0.0,867.92,867.92,12
