OSMadre,Orden,Operacion,NPersonal,TrabajoReal
505900845200,505900845201,210,3482142,15.0
505900845200,505900845201,210,3484066,15.0
505900845200,505900845201,230,3475668,14.0
505900845200,505900845201,240,3475668,10.0
505900845200,505900845201,250,3479164,5.0
505900845200,505900845201,250,3481194,5.0
505900845200,505900845201,260,3479194,17.5
505900845200,505900845201,270,3483754,8.0
505900845200,505900845201,280,3479013,7.0
505900845200,505900845201,520,3477881,6.0
505900845200,505900845201,530,3477881,3.5
505900845200,505900845201,540,3479186,0.5
505900845200,505900845201,590,3477881,1.0
505900845200,505900845201,610,3482868,18.0
505900845200,505900845201,620,3480210,21.0
505900845200,505900845201,630,3479013,20.0
505900845200,505900845201,640,3479013,3.0
505900845200,505900845201,670,3484533,10.0
505900845200,505900845201,680,3479096,20.0
505900845200,505900845201,690,3478590,51.0
505900845200,505900845201,690,3478671,61.5
505900845200,505900845201,690,3480790,37.0
505900845200,505900845202,10,3482432,5.0
505900845200,505900845202,10,3482704,63.0
505900845200,505900845202,10,3483605,54.0
505900845200,505900845202,10,3483759,5.0
505900845200,505900845202,20,3482686,16.0
505900845200,505900845202,20,3482696,27.0
505900845200,505900845202,30,3479848,2.5
505900845200,505900845202,40,3480845,4.0
505900845200,505900845202,40,3483605,5.0
505900845200,505900845202,40,3483756,6.0
505900845200,505900845202,60,3477848,4.5
505900845200,505900845202,60,3482696,12.0
505900845200,505900845202,60,3483833,19.0
505900845200,505900845202,70,3480474,2.0
505900845200,505900845202,80,3484066,3.0
505900845200,505900845202,90,3478945,2.0
505900845200,505900845202,100,3478945,2.0
505900845200,505900845202,110,3478945,2.0
505900845200,505900845202,120,3479833,24.0
505900845200,505900845202,130,3482142,20.0
505900845200,505900845202,140,3484074,5.0
505900845200,505900845202,150,3479848,10.5
505900845200,505900845202,150,3481291,16.0
505900845200,505900845202,160,3481291,14.0
505900845200,505900845202,170,3479194,2.5
505900845200,505900845202,170,3479413,15.0
505900845200,505900845202,180,3479670,6.0
505900845200,505900845202,180,3480921,6.0
505900845200,505900845202,190,3479848,8.0
505900845200,505900845202,200,3479017,9.0
505900845200,505900845202,200,3479456,14.0
505900845200,505900845202,210,3483065,9.0
505900845200,505900845202,220,3479186,2.5
505900845200,505900845202,230,3479186,6.0
505900845200,505900845202,250,3479186,1.5
505900845200,505900845202,270,3479681,15.0
505900845200,505900845202,270,3483756,6.0
505900845200,505900845202,280,3479013,18.0
505900845200,505900845202,290,3479013,2.0
505900845200,505900845202,310,3479456,10.0
505900845200,505900845202,310,3479848,10.5
505900845200,505900845202,320,3479096,10.0
505900845200,505900845202,330,3482696,9.0
505900845200,505900845202,340,3478590,21.0
505900845200,505900845202,340,3478671,10.5
505900845200,505900845202,340,3479015,10.5
505900845200,505900845202,340,3479186,40.5
505900845200,505900845202,340,3480205,10.5
505900845200,505900845202,340,3480368,8.0
505900845200,505900845202,340,3484445,51.0
505900845200,505900845202,350,3478955,14.0
505900845200,505900845202,350,3479049,19.0
505900845200,505900845202,350,3482696,8.0
505900845200,505900845202,350,3483759,8.0
505900845200,505900845202,350,3484585,8.0
505900845200,505900845202,360,3480216,10.5
505900845200,505900845202,360,3481036,10.5
505900845200,505900845202,370,3479314,10.5
505900845300,505900845301,20,3479459,7.0
505900845300,505900845301,20,3480122,6.0
505900845300,505900845301,20,3484069,6.0
505900845300,505900845301,30,3479459,1.0
505900845300,505900845301,30,3484069,21.0
505900845300,505900845301,40,3479459,3.0
505900845300,505900845301,40,3480122,23.0
505900845300,505900845301,50,3479459,1.0
505900845300,505900845301,50,3481148,10.5
505900845300,505900845301,60,3484397,6.0
505900845300,505900845301,70,3480123,21.0
505900845300,505900845301,80,3480184,21.0
505900845300,505900845301,90,3481148,10.5
505900845300,505900845301,100,3480184,12.0
505900845300,505900845301,110,3479193,10.5
505900845300,505900845301,110,3479356,21.0
505900845300,505900845301,110,3480216,10.5
505900845300,505900845301,110,3480496,4.0
505900845400,505900845401,20,3483237,16.0
505900845400,505900845401,30,3483237,15.5
505900845400,505900845401,40,3483237,16.0
505900845400,505900845401,50,3483833,6.0
505900845400,505900845401,60,3482599,16.0
505900845400,505900845401,70,3480123,16.0
505900845400,505900845401,80,3481148,16.0
505900845400,505900845401,90,3479503,21.0
505900845400,505900845401,90,3479832,10.5
505900845400,505900845401,90,3480496,3.5
505900845400,505900845401,90,3480517,10.5
505900845400,505900845401,120,3480496,1.0
505900848100,505900848101,10,3483196,13.0
505900848100,505900848101,20,3478448,2.5
505900848100,505900848101,20,3484466,10.5
505900848100,505900848102,20,3479002,2.5
505900848100,505900848102,30,3483196,8.0
505900848100,505900848102,40,3479002,24.0
505900848100,505900848102,60,3483163,10.5
505900848100,505900848102,60,3483196,5.0
505900848100,505900848102,70,3483196,5.5
505900848100,505900848102,80,3477848,10.5
505900848100,505900848102,80,3483833,0.5
505900848100,505900848102,80,3484397,0.5
505900848100,505900848102,90,3479351,5.5
505900848100,505900848102,90,3482577,10.5
505900848100,505900848102,100,3479351,5.0
505900848100,505900848102,110,3482577,10.5
505900848100,505900848102,120,3478448,8.0
505900848100,505900848102,130,3484587,8.0
505900848200,505900848201,10,3479831,0.5
505900848200,505900848201,20,3477880,10.5
505900848200,505900848201,30,3479511,3.5
505900848200,505900848201,40,3479831,11.5
505900848200,505900848201,50,3479244,10.5
505900849300,505900849301,10,3478448,13.0
505900849300,505900849301,10,3479459,1.0
505900849300,505900849301,20,3478448,2.0
505900849300,505900849301,20,3479208,13.0
505900849300,505900849301,20,3483196,10.5
505900849300,505900849301,60,3479208,3.0
505900849300,505900849301,60,3479459,2.0
505900849300,505900849301,70,3477848,0.5
505900849300,505900849301,70,3479511,0.5
505900849300,505900849301,80,3482577,14.0
505900849300,505900849301,90,3479459,3.0
505900849300,505900849301,90,3482577,5.0
505900849300,505900849301,90,3484587,5.0
505900849300,505900849301,100,3477848,10.5
505900849300,505900849301,100,3482577,5.5
505900849300,505900849301,100,3483192,10.5
505900849300,505900849301,110,3482577,5.0
505900849300,505900849301,130,3479208,8.0
505900849300,505900849302,20,3484466,2.0
505900849300,505900849302,30,3478448,8.0
505900849300,505900849302,40,3484587,16.0
505900849300,505900849302,90,3483163,10.5
505900849300,505900849302,110,3482847,5.0
505900849300,505900849302,120,3479002,8.0
505900849600,505900849601,10,3479660,1.5
505900849600,505900849601,20,3484058,12.0
505900849600,505900849601,30,3480211,21.0
505900849600,505900849601,40,3477880,24.0
505900849600,505900849601,50,3481148,10.5
505900849600,505900849601,60,3485764,6.0
505900849600,505900849601,70,3482599,21.0
505900849600,505900849601,80,3479164,10.5
505900849600,505900849601,80,3484070,10.5
505900849600,505900849601,90,3481102,10.5
505900849600,505900849601,100,3483237,12.0
505900849600,505900849601,110,3479193,10.5
505900849600,505900849601,110,3479459,7.0
505900849600,505900849601,110,3479552,10.5
505900849600,505900849601,110,3480216,6.5
505900849600,505900849601,140,3480216,1.0
505900849600,505900849611,10,3479193,10.5
505900849700,505900849701,10,3479660,1.5
505900849700,505900849701,20,3484058,12.0
505900849700,505900849701,30,3479656,21.0
505900849700,505900849701,40,3484058,24.0
505900849700,505900849701,50,3481148,10.5
505900849700,505900849701,60,3484397,6.0
505900849700,505900849701,70,3478586,21.0
505900849700,505900849701,70,3479332,1.0
505900849700,505900849701,80,3478586,21.0
505900849700,505900849701,80,3479332,1.0
505900849700,505900849701,90,3481102,10.5
505900849700,505900849701,100,3478586,10.5
505900849700,505900849701,100,3479332,1.5
505900849700,505900849701,110,3479193,21.0
505900849700,505900849701,110,3479552,10.5
505900849700,505900849701,110,3480216,10.5
505900849700,505900849701,110,3480496,2.0
505900849700,505900849701,140,3480496,1.0
505900849800,505900849801,20,3477880,10.5
505900849800,505900849801,20,3482354,1.5
505900849800,505900849801,30,3479660,10.5
505900849800,505900849801,30,3485764,3.5
505900849800,505900849801,50,3479153,10.5
505900849900,505900849901,30,3484056,13.0
505900849900,505900849901,40,3484056,10.5
505900849900,505900849901,50,3484056,8.0
505900849900,505900849901,60,3479287,16.0
505900849900,505900849901,70,3484067,16.0
505900849900,505900849901,80,3484067,5.0
505900849900,505900849901,90,3477848,5.5
505900849900,505900849901,90,3483833,10.5
505900849900,505900849901,100,3480201,16.0
505900849900,505900849901,110,3484033,16.0
505900849900,505900849901,120,3484033,5.0
505900849900,505900849901,130,3478962,10.5
505900849900,505900849901,130,3484033,21.0
505900849900,505900849901,140,3478962,10.5
505900850000,505900850001,10,3483192,13.0
505900850000,505900850001,20,3479700,13.0
505900850000,505900850002,10,3483195,18.5
505900850000,505900850002,20,3482577,2.5
505900850000,505900850002,30,3483192,8.0
505900850000,505900850002,40,3479002,10.5
505900850000,505900850002,40,3483090,5.5
505900850000,505900850002,50,3482577,8.0
505900850000,505900850002,60,3482847,15.5
505900850000,505900850002,70,3482847,5.5
505900850000,505900850002,80,3479511,1.0
505900850000,505900850002,80,3484397,10.5
505900850000,505900850002,90,3479351,5.0
505900850000,505900850002,90,3482847,10.5
505900850000,505900850002,100,3483090,5.0
505900850000,505900850002,120,3483195,8.0
505900850000,505900850002,130,3479700,8.0
505900850000,505900850002,150,3483195,5.0
505900850100,505900850101,10,3478448,10.5
505900850100,505900850101,10,3479459,5.5
505900850100,505900850101,10,3482354,1.5
505900850100,505900850101,20,3483163,10.5
505900850100,505900850101,20,3484466,2.5
505900850100,505900850102,20,3479459,2.0
505900850100,505900850102,20,3484466,2.5
505900850100,505900850102,30,3484466,8.0
505900850100,505900850102,40,3479459,4.0
505900850100,505900850102,40,3482354,1.5
505900850100,505900850102,40,3483163,6.0
505900850100,505900850102,40,3484587,7.5
505900850100,505900850102,50,3484587,8.0
505900850100,505900850102,60,3479459,2.0
505900850100,505900850102,60,3482354,1.5
505900850100,505900850102,60,3483163,10.5
505900850100,505900850102,60,3483196,5.0
505900850100,505900850102,70,3483196,5.5
505900850100,505900850102,80,3477848,10.5
505900850100,505900850102,80,3484397,1.0
505900850100,505900850102,90,3482847,16.0
505900850100,505900850102,100,3482847,5.5
505900850100,505900850102,110,3482847,5.5
505900850100,505900850102,110,3483090,10.5
505900850100,505900850102,120,3478448,8.0
505900850100,505900850102,130,3478448,3.0
505900850100,505900850102,130,3482847,5.0
505900851600,505900851601,20,3479009,31.5
505900851600,505900851601,30,3479511,6.0
505900851600,505900851601,40,3480944,21.0
505900852200,505900852201,30,3483156,10.5
505900852200,505900852201,40,3483156,10.5
505900852200,505900852201,50,3483156,10.5
505900852200,505900852201,60,3481104,15.5
505900852200,505900852201,70,3477878,5.5
505900852200,505900852201,70,3484035,10.5
505900852200,505900852201,80,3477878,5.0
505900852200,505900852201,90,3482703,10.5
505900852200,505900852201,90,3485764,5.5
505900852200,505900852201,100,3481104,16.0
505900852200,505900852201,110,3483156,16.0
505900852200,505900852201,120,3483156,5.0
505900852200,505900852201,130,3479445,21.0
505900852200,505900852201,130,3483156,10.5
505900852200,505900852201,140,3483156,10.5
505900852500,505900852501,10,3477853,13.0
505900852500,505900852501,10,3482354,1.5
505900852500,505900852501,20,3484466,13.0
505900852500,505900852502,20,3483196,8.0
505900852500,505900852502,30,3483192,8.0
505900852500,505900852502,40,3482354,1.5
505900852500,505900852502,40,3482847,5.5
505900852500,505900852502,40,3483192,10.5
505900852500,505900852502,50,3482847,5.0
505900852500,505900852502,50,3484587,2.5
505900852500,505900852502,60,3478178,8.0
505900852500,505900852502,60,3481099,5.5
505900852500,505900852502,60,3482354,1.5
505900852500,505900852502,70,3484586,5.5
505900852500,505900852502,80,3483833,10.5
505900852500,505900852502,80,3484397,1.0
505900852500,505900852502,90,3481099,16.0
505900852500,505900852502,100,3481099,5.0
505900852500,505900852502,110,3479351,16.0
505900852500,505900852502,110,3484586,3.0
505900852500,505900852502,120,3481099,4.0
505900852500,505900852502,120,3484586,4.0
505900852500,505900852502,130,3484466,8.0
505900852600,505900852601,10,3478448,13.0
505900852600,505900852601,10,3479459,1.0
505900852600,505900852601,10,3482354,1.5
505900852600,505900852601,20,3478448,10.5
505900852600,505900852602,20,3479459,2.0
505900852600,505900852602,30,3478448,8.0
505900852600,505900852602,40,3479351,10.5
505900852600,505900852602,40,3479459,1.5
505900852600,505900852602,40,3482354,1.5
505900852600,505900852602,40,3484587,5.0
505900852600,505900852602,50,3484587,8.0
505900852600,505900852602,60,3478927,10.5
505900852600,505900852602,60,3479459,1.0
505900852600,505900852602,60,3482354,1.5
505900852600,505900852602,60,3484587,2.5
505900852600,505900852602,70,3483163,4.5
505900852600,505900852602,80,3479511,1.0
505900852600,505900852602,80,3484397,10.5
505900852600,505900852602,90,3479002,5.0
505900852600,505900852602,90,3482577,10.5
505900852600,505900852602,100,3479002,5.5
505900852600,505900852602,110,3479700,13.0
505900852600,505900852602,110,3483090,5.0
505900852600,505900852602,120,3479351,8.5
505900852600,505900852602,120,3483163,3.5
505900852600,505900852602,130,3479700,8.0
505900852600,505900852602,150,3479700,3.0
505900852700,505900852701,10,3478178,2.5
505900852700,505900852701,10,3482354,1.5
505900852700,505900852701,10,3483180,10.5
505900852700,505900852701,20,3479700,13.0
505900852700,505900852702,20,3483192,2.5
505900852700,505900852702,30,3483192,8.0
505900852700,505900852702,40,3478178,10.5
505900852700,505900852702,40,3479351,5.5
505900852700,505900852702,40,3482354,1.5
505900852700,505900852702,50,3484587,8.0
505900852700,505900852702,60,3481099,13.0
505900852700,505900852702,60,3482354,1.5
505900852700,505900852702,70,3481099,5.0
505900852700,505900852702,80,3485764,11.5
505900852700,505900852702,90,3479351,16.0
505900852700,505900852702,100,3479351,5.0
505900852700,505900852702,110,3479208,10.5
505900852700,505900852702,110,3483195,6.5
505900852700,505900852702,120,3479700,8.0
505900852700,505900852702,130,3483195,8.0
505900852700,505900852702,150,3479208,3.0
505900854300,505900854301,10,3479660,1.0
505900854300,505900854301,20,3480122,10.5
505900854300,505900854301,20,3484069,3.5
505900854300,505900854301,30,3480122,10.5
505900854300,505900854301,30,3484069,3.5
505900854300,505900854301,40,3480122,10.5
505900854300,505900854301,40,3484069,3.5
505900854300,505900854301,50,3477848,5.0
505900854300,505900854301,50,3484397,1.0
505900854300,505900854301,60,3479153,16.0
505900854300,505900854301,70,3479153,15.5
505900854300,505900854301,80,3479153,16.0
505900854300,505900854301,90,3479193,14.0
505900854300,505900854301,90,3479356,10.5
505900854300,505900854301,90,3479503,21.0
505900854300,505900854301,120,3480496,1.0
505900854400,505900854401,10,3479660,1.5
505900854400,505900854401,20,3479244,12.0
505900854400,505900854401,30,3479244,21.0
505900854400,505900854401,40,3479244,23.0
505900854400,505900854401,50,3481102,10.5
505900854400,505900854401,60,3482703,6.0
505900854400,505900854401,70,3478586,21.0
505900854400,505900854401,70,3479831,1.0
505900854400,505900854401,80,3479332,21.0
505900854400,505900854401,80,3479831,1.0
505900854400,505900854401,90,3481102,10.5
505900854400,505900854401,100,3479332,10.5
505900854400,505900854401,100,3479831,1.5
505900854400,505900854401,110,3479503,21.0
505900854400,505900854401,110,3479832,16.0
505900854400,505900854401,110,3480496,7.5
505900854900,505900854901,20,3479202,21.0
505900854900,505900854901,20,3484096,31.5
505900854900,505900854901,40,3479511,8.0
505900854900,505900854901,50,3479189,56.0
505900857500,505900857501,10,3480368,2.0
505900857500,505900857501,20,3477871,4.0
505900857500,505900857501,20,3477887,5.0
505900857500,505900857501,20,3478955,10.0
505900857500,505900857501,20,3481152,10.0
505900857500,505900857501,30,3478955,60.0
505900857500,505900857501,30,3480368,13.0
505900857500,505900857501,30,3481152,55.0
505900857500,505900857501,40,3477871,10.0
505900857500,505900857501,40,3477887,5.0
505900857500,505900857501,50,3477887,3.0
505900857500,505900857501,60,3479096,6.0
505900857500,505900857501,60,3483732,10.0
505900857500,505900857501,70,3479413,15.0
505900857500,505900857501,80,3479511,1.5
505900857500,505900857501,80,3482308,10.5
505900857500,505900857501,80,3482703,10.5
505900857500,505900857501,80,3488758,1.0
505900857500,505900857501,90,3477881,2.5
505900857500,505900857501,100,3477881,6.0
505900857500,505900857501,110,3477881,3.5
505900857500,505900857501,120,3477881,1.0
505900857500,505900857501,150,3479670,1.5
505900857500,505900857501,180,3479670,1.5
505900857500,505900857501,190,3481291,18.0
505900857500,505900857501,200,3479194,25.0
505900857500,505900857501,210,3479164,5.0
505900857500,505900857501,210,3479994,13.0
505900857500,505900857501,220,3479164,3.0
505900857500,505900857501,230,3482432,12.0
505900857500,505900857501,240,3482432,9.0
505900857500,505900857501,250,3484533,10.0
505900857500,505900857501,260,3479194,17.5
505900857500,505900857501,270,3480210,10.5
505900857500,505900857501,270,3481152,5.0
505900857500,505900857501,270,3482686,4.5
505900857500,505900857501,280,3479656,6.0
505900857500,505900857501,280,3483732,2.0
505900857500,505900857501,290,3480474,3.0
505900857500,505900857501,300,3480474,7.0
505900857500,505900857501,310,3480474,4.0
505900857500,505900857501,320,3480474,1.0
505900857500,505900857501,330,3478945,2.0
505900857500,505900857501,340,3478945,2.0
505900857500,505900857501,340,3483720,8.0
505900857500,505900857501,350,3478945,1.5
505900857500,505900857501,350,3479049,8.0
505900857500,505900857501,350,3480537,9.0
505900857500,505900857501,360,3478945,1.5
505900857500,505900857501,370,3478945,1.5
505900857500,505900857501,380,3478945,1.5
505900857500,505900857501,390,3477871,6.0
505900857500,505900857501,390,3482868,2.0
505900857500,505900857501,390,3483062,10.0
505900857500,505900857501,400,3479096,1.0
505900857500,505900857501,400,3482803,10.0
505900857500,505900857501,400,3484074,10.0
505900857500,505900857501,410,3479314,18.0
505900857500,505900857501,420,3479314,2.5
505900857500,505900857501,420,3480412,2.5
505900857500,505900857501,430,3482868,10.0
505900857500,505900857501,430,3483062,2.0
505900857500,505900857501,440,3483062,8.0
505900857500,505900857501,450,3484533,9.0
505900857500,505900857501,460,3479096,9.0
505900857500,505900857501,460,3479670,5.0
505900857500,505900857501,470,3478590,52.5
505900857500,505900857501,470,3478671,52.5
505900857500,505900857501,470,3478983,21.0
505900857500,505900857501,470,3479015,21.0
505900857500,505900857501,470,3480205,21.0
505900857500,505900857501,470,3480537,9.0
505900857500,505900857501,470,3484445,21.0
505900857500,505900857501,560,3478590,8.0
505900857500,505900857501,560,3479096,10.0
505900857500,505900857501,560,3479833,8.0
505900857500,505900857501,560,3479848,8.0
505900857500,505900857501,560,3480368,18.0
505900857500,505900857501,560,3481291,8.0
505900857500,505900857501,560,3482432,8.0
505900857500,505900857501,560,3482686,8.0
505900857500,505900857501,560,3482803,4.5
505900857500,505900857501,560,3483720,40.0
505900857500,505900857501,560,3483732,11.0
505900857500,505900857501,560,3483759,40.0
505900857500,505900857501,560,3483833,23.5
505900857500,505900857502,10,3479017,2.5
505900857500,505900857502,10,3479194,2.5
505900857500,505900857502,10,3482686,33.5
505900857500,505900857502,10,3483062,10.0
505900857500,505900857502,10,3483758,70.0
505900857500,505900857502,20,3477887,9.0
505900857500,505900857502,20,3480368,13.0
505900857500,505900857502,20,3482696,9.0
505900857500,505900857502,30,3477887,3.0
505900857500,505900857502,40,3479096,4.0
505900857500,505900857502,50,3482868,15.0
505900857500,505900857502,60,3482696,9.0
505900857500,505900857502,70,3477881,2.5
505900857500,505900857502,80,3477881,6.0
505900857500,505900857502,90,3479670,1.5
505900857500,505900857502,100,3479670,1.5
505900857500,505900857502,120,3475668,10.0
505900857500,505900857502,120,3481291,10.0
505900857500,505900857502,120,3482868,5.0
505900857500,505900857502,130,3479994,22.5
505900857500,505900857502,140,3479994,4.0
505900857500,505900857502,150,3477871,1.0
505900857500,505900857502,150,3482432,11.0
505900857500,505900857502,160,3477871,2.0
505900857500,505900857502,160,3482432,7.0
505900857500,505900857502,170,3479413,17.5
505900857500,505900857502,180,3484533,10.0
505900857500,505900857502,190,3475668,5.0
505900857500,505900857502,190,3479194,2.5
505900857500,505900857502,190,3481291,2.0
505900857500,505900857502,200,3479017,38.0
505900857500,505900857502,210,3479656,5.0
505900857500,505900857502,210,3484066,3.0
505900857500,505900857502,220,3480474,3.0
505900857500,505900857502,230,3480474,6.0
505900857500,505900857502,240,3478945,1.5
505900857500,505900857502,250,3478945,1.5
505900857500,505900857502,260,3478945,1.5
505900857500,505900857502,270,3482803,11.0
505900857500,505900857502,280,3479314,9.5
505900857500,505900857502,280,3482803,8.0
505900857500,505900857502,290,3484066,4.0
505900857500,505900857502,300,3480368,9.0
505900857500,505900857502,300,3482868,3.0
505900857500,505900857502,310,3483605,9.0
505900857500,505900857502,320,3478945,5.0
505900857500,505900857502,320,3479096,10.0
505900857500,505900857502,330,3484533,9.0
505900857500,505900857502,340,3479015,31.5
505900857500,505900857502,340,3479958,47.5
505900857500,505900857502,340,3480205,31.5
505900857500,505900857502,340,3480526,73.5
505900857500,505900857502,340,3483720,8.0
505900857500,505900857502,350,3479049,40.0
505900857500,505900857502,360,3479049,8.0
505900857500,505900857502,360,3481036,10.5
505900857500,505900857502,370,3481036,21.0
505900857500,505900857502,400,3482803,10.0
505900858700,505900858701,30,3482808,10.5
505900858700,505900858701,40,3479009,10.5
505900858700,505900858701,50,3479009,10.5
505900858700,505900858701,60,3480201,16.0
505900858700,505900858701,70,3477878,10.5
505900858700,505900858701,70,3484067,5.5
505900858700,505900858701,80,3484067,5.0
505900858700,505900858701,100,3480201,15.5
505900858700,505900858701,110,3484056,16.0
505900858700,505900858701,120,3484056,5.0
505900858700,505900858701,130,3479131,19.0
505900858700,505900858701,130,3484056,10.5
505900858700,505900858701,140,3479131,10.5
505900859000,505900859001,10,3479332,1.0
505900859000,505900859001,20,3479660,3.5
505900859000,505900859001,20,3480211,10.5
505900859000,505900859001,30,3479660,3.5
505900859000,505900859001,30,3480211,10.5
505900859000,505900859001,40,3479660,3.5
505900859000,505900859001,40,3480211,10.5
505900859000,505900859001,50,3479511,6.0
505900859000,505900859001,60,3479660,16.0
505900859000,505900859001,70,3480184,16.0
505900859000,505900859001,80,3480184,15.5
505900859000,505900859001,90,3479193,21.0
505900859000,505900859001,90,3479356,24.0
505900859400,505900859401,30,3480944,42.0
505900859400,505900859401,40,3477848,8.0
505900859400,505900859401,50,3478962,21.0
505900859400,505900859401,50,3484096,42.0
505900859600,505900859601,30,3479287,10.5
505900859600,505900859601,30,3479459,2.5
505900859600,505900859601,40,3479182,16.0
505900859600,505900859601,50,3479202,10.5
505900859600,505900859601,60,3479287,10.5
505900859600,505900859601,70,3479287,15.5
505900859600,505900859601,80,3479131,21.0
505900859600,505900859601,90,3482808,5.0
505900859600,505900859601,100,3479287,5.5
505900859600,505900859601,110,3479511,10.0
505900859600,505900859601,120,3482808,16.0
505900859600,505900859601,130,3482808,10.5
505900859600,505900859601,150,3479131,10.5
505900859600,505900859601,150,3480579,10.5
505900859600,505900859601,150,3482808,10.5
505900862300,505900862301,10,3480211,1.5
505900862300,505900862301,20,3479459,2.0
505900862300,505900862301,30,3479459,8.5
505900862300,505900862301,40,3479459,19.5
505900862300,505900862301,50,3479831,10.5
505900862300,505900862301,50,3480211,21.0
505900862300,505900862301,60,3483833,5.5
505900862300,505900862301,70,3483833,0.5
505900862300,505900862301,100,3479831,25.0
505900862300,505900862301,100,3480211,7.0
505900862300,505900862301,110,3480211,10.5
505900862300,505900862301,130,3480211,1.5
505900862400,505900862401,30,3477873,10.5
505900862400,505900862401,40,3477873,10.5
505900862400,505900862401,50,3477873,10.5
505900862400,505900862401,60,3479009,16.0
505900862400,505900862401,70,3480579,16.0
505900862400,505900862401,80,3480579,5.0
505900862400,505900862401,90,3477848,5.5
505900862400,505900862401,90,3479511,10.5
505900862400,505900862401,100,3479287,3.0
505900862400,505900862401,100,3480201,13.5
505900862400,505900862401,110,3484056,16.0
505900862400,505900862401,120,3484056,5.0
505900862400,505900862401,130,3483156,29.0
505900862400,505900862401,140,3483156,10.5
505900862400,505900862401,160,3483156,2.5
505900862500,505900862501,10,3483196,13.5
505900862500,505900862501,20,3478448,2.5
505900862500,505900862501,20,3483163,10.5
505900862500,505900862502,20,3483180,2.5
505900862500,505900862502,30,3483180,8.0
505900862500,505900862502,40,3478178,18.5
505900862500,505900862502,50,3478178,8.0
505900862500,505900862502,60,3482847,15.5
505900862500,505900862502,70,3482847,5.5
505900862500,505900862502,80,3477848,1.0
505900862500,505900862502,80,3483833,10.5
505900862500,505900862502,90,3478927,16.0
505900862500,505900862502,100,3478927,5.0
505900862500,505900862502,110,3483090,17.0
505900862500,505900862502,120,3483090,8.0
505900862500,505900862502,130,3478927,8.5
505900862600,505900862601,30,3480944,1.5
505900862600,505900862601,30,3482808,10.5
505900862600,505900862601,40,3480944,1.5
505900862600,505900862601,40,3482808,10.5
505900862600,505900862601,50,3482808,10.5
505900862600,505900862601,60,3481104,16.0
505900862600,505900862601,70,3482894,14.5
505900862600,505900862601,80,3482894,3.5
505900862600,505900862601,90,3477848,10.5
505900862600,505900862601,90,3484397,5.5
505900862600,505900862601,100,3481104,16.0
505900862600,505900862601,110,3481104,5.0
505900862600,505900862601,110,3484035,10.5
505900862600,505900862601,120,3484035,5.0
505900862600,505900862601,130,3477873,10.5
505900862600,505900862601,130,3479131,10.5
505900862600,505900862601,130,3482808,10.5
505900862600,505900862601,140,3479287,10.5
505900863000,505900863001,30,3479459,1.5
505900863000,505900863001,30,3480579,10.5
505900863000,505900863001,30,3480944,10.5
505900863000,505900863001,30,3482894,21.0
505900863000,505900863001,30,3484096,10.5
505900863000,505900863001,40,3477848,8.0
505900863000,505900863001,50,3482894,56.5
505900863100,505900863101,20,3479459,1.5
505900863100,505900863101,20,3484058,6.0
505900863100,505900863101,20,3484069,6.0
505900863100,505900863101,30,3479459,1.5
505900863100,505900863101,30,3484058,9.0
505900863100,505900863101,30,3484069,9.0
505900863100,505900863101,40,3479459,1.5
505900863100,505900863101,40,3484058,11.5
505900863100,505900863101,40,3484069,11.5
505900863100,505900863101,50,3479459,1.0
505900863100,505900863101,50,3481148,10.5
505900863100,505900863101,60,3477848,5.0
505900863100,505900863101,60,3484397,1.0
505900863100,505900863101,70,3484058,10.5
505900863100,505900863101,70,3484069,10.5
505900863100,505900863101,80,3479332,3.5
505900863100,505900863101,80,3484058,10.5
505900863100,505900863101,80,3484069,10.5
505900863100,505900863101,90,3481148,10.5
505900863100,505900863101,100,3480123,5.0
505900863100,505900863101,100,3480184,7.0
505900863100,505900863101,110,3479332,10.5
505900863100,505900863101,110,3479503,31.5
505900864800,505900864801,20,3479668,1.0
505900864800,505900864801,20,3483260,61.0
505900864800,505900864801,20,3483604,2.0
505900864800,505900864801,20,3483720,2.0
505900864800,505900864801,20,3483754,14.0
505900864800,505900864801,30,3479164,2.0
505900864800,505900864801,30,3479668,1.0
505900864800,505900864801,30,3479670,16.0
505900864800,505900864801,40,3477876,36.0
505900864800,505900864801,50,3477876,25.0
505900864800,505900864801,50,3479668,4.0
505900864800,505900864801,50,3483604,10.0
505900864800,505900864801,60,3478171,6.0
505900864800,505900864801,60,3482803,20.0
505900864800,505900864801,70,3479848,8.0
505900864800,505900864801,70,3480368,7.0
505900864800,505900864801,70,3483604,8.0
505900864800,505900864801,80,3479848,8.0
505900864800,505900864801,80,3482432,7.0
505900864800,505900864801,90,3480474,17.0
505900864800,505900864801,100,3478171,3.0
505900864800,505900864801,100,3480474,5.0
505900864800,505900864801,110,3478171,2.0
505900864800,505900864801,120,3478945,2.0
505900864800,505900864801,130,3478945,2.0
505900864800,505900864801,140,3478945,2.0
505900864800,505900864801,150,3478945,2.0
505900864800,505900864801,160,3478945,2.0
505900864800,505900864801,170,3478945,3.0
505900864800,505900864801,180,3478945,5.0
505900864800,505900864801,190,3482142,8.0
505900864800,505900864801,200,3484066,15.0
505900864800,505900864801,210,3479668,3.0
505900864800,505900864801,210,3483754,27.0
505900864800,505900864801,220,3483754,18.0
505900864800,505900864801,230,3479848,8.0
505900864800,505900864801,230,3480368,5.0
