OrdenPrinc,Orden,Cl.,Cl.actv.PM,StatUsu,Texto breve,CeCo resp.,Ce.coste,Pto.tbjo.responsable,CrC,Material,Status del sistema,Inic.real,Fin real,Tota general (plan),Total general (real),Fecha ref.,Fe.modif.,Fe.entrada
505900515900,505900515909,ZSHP,101,WOOP,300389470 TR 797B,5059RCHOP,5059RCHOP,5059RCET,2.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900516000,505900516001,ZSHP,108,ZTEC QCON,801436.CI.CO.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-17,2020-03-03,44650.43,45314.78,2020-03-05,2020-11-03,2019-12-13
505900516000,505900516002,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-19
505900516000,505900516003,ZSHP,101,ZTEC,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI DMNV KKMP NLIQ PREC,2020-03-03,2020-03-03,0.0,0.0,2020-03-05,2020-11-03,2019-12-19
505900516000,505900516004,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-19
505900516000,505900516005,ZSHP,104,ZTEC,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI DMNV MOVM NLIQ PERI PREC,2020-03-03,2020-03-03,950.87,937.1,2020-03-30,2020-11-03,2019-12-19
505900516000,505900516006,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-19
505900516000,505900516007,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-19
505900516000,505900516008,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-19
505900516000,505900516009,ZSHP,101,WOOP,300390968 co 797f,5059RCHOP,5059RCHOP,5059RCET,2.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900516900,505900516901,ZSHP,108,ZTEC,801405.CI.MF.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-20,2020-02-18,97900.71,98506.53,2020-02-19,2020-11-03,2019-12-16
505900516900,505900516902,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-18
505900516900,505900516903,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-18
505900516900,505900516904,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-17,2021-02-02,2019-12-18
505900516900,505900516905,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516906,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516907,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516908,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516909,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,2.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-18
505900516900,505900516910,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516911,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516912,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900516900,505900516913,ZSHP,101,WOOP,300389134 MF 797,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900517100,505900517101,ZSHP,108,ZTEC,801421.CI.SU.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-31,2020-02-17,24990.82,32174.29,2020-02-18,2020-02-18,2019-12-16
505900517100,505900517102,ZSHP,108,ZTEC QCON,801421.CI.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-12-29,2020-02-17,37791.49,38278.24,2020-02-18,2020-11-03,2019-12-17
505900517100,505900517103,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517104,ZSHP,101,WOOP,300389202 SM 797F,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517105,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517106,ZSHP,101,WOOP,300389202 SM 797F,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517107,ZSHP,101,WOOP,300389202 SM 797F,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517108,ZSHP,101,WOOP,300389202 SM 797F,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517100,505900517109,ZSHP,101,WOOP,300389202 SM 797F,5059RCHOP,5059RCHOP,5059RCET,2.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900517200,505900517201,ZSHP,108,ZTEC,801442.CI.SU.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-30,2020-02-13,8798.98,9025.81,2020-02-14,2020-11-03,2019-12-16
505900517200,505900517202,ZSHP,108,ZTEC,801442.CI.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-29,2020-02-13,55997.56,56259.09,2020-02-14,2020-11-03,2019-12-19
505900517200,505900517203,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797B_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517200,505900517204,ZSHP,101,WOOP,300389265 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517200,505900517205,ZSHP,104,ZTEC,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR DMNV MOVM NLIQ PERI PREC,,,5854.1,5865.18,2020-02-28,2020-11-03,2019-12-19
505900517200,505900517206,ZSHP,101,WOOP,300389265 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517200,505900517207,ZSHP,101,WOOP,300389265 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517200,505900517208,ZSHP,101,WOOP,300389265 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517200,505900517209,ZSHP,101,WOOP,300389265 SM 797B,5059RCHOP,5059RCHOP,5059RCET,2.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900517300,505900517301,ZSHP,108,ZTEC,CI.MF.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-12-20,2020-01-09,130034.05,131848.14,2020-01-31,2020-11-03,2019-12-16
505900517300,505900517302,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517303,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797B_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517304,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517305,ZSHP,101,WSTD,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI DMNV KKMP NLIQ PREC,2020-03-30,2020-03-31,0.0,0.0,2020-04-03,2020-11-03,2019-12-19
505900517300,505900517306,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517307,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517308,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517300,505900517309,ZSHP,101,WOOP,300389274 MF 797B,5059RCHOP,5059RCHOP,5059RCET,2.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900517400,505900517401,ZSHP,108,ZTEC,CI.DI.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,854K_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-20,2020-02-07,14562.01,15002.34,2020-02-10,2020-11-03,2019-12-16
505900517400,505900517402,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,3.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517403,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,854K_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517404,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,3.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517405,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,854K_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517406,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,3.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517407,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,3.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517408,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,3.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-28
505900517400,505900517409,ZSHP,101,WOOP,300391010 DI. 854K,5059RCHOP,5059RCHOP,5059RCET,2.0,854K_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-28
505900517700,505900517701,ZSHP,108,ZTEC,801435.CI.SU.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2020-01-06,2020-02-21,8806.95,11043.57,2020-02-22,2020-02-22,2019-12-16
505900517700,505900517702,ZSHP,108,ZTEC,801435.CI.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2020-01-03,2020-02-21,32183.83,27955.35,2020-02-22,2020-11-03,2019-12-17
505900517700,505900517703,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797B_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517700,505900517704,ZSHP,101,WOOP,300389479 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517700,505900517705,ZSHP,104,ZTEC,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI DMNV MOVM NLIQ PERI PREC,2020-02-21,2020-02-21,12035.93,12039.38,2020-02-22,2020-11-03,2019-12-19
505900517700,505900517706,ZSHP,101,WOOP,300389479 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517700,505900517707,ZSHP,101,WOOP,300389479 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517700,505900517708,ZSHP,101,WOOP,300389479 SM 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900517700,505900517709,ZSHP,101,WOOP,300389479 SM 797B,5059RCHOP,5059RCHOP,5059RCET,2.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900519100,505900519101,ZSHP,108,ZTEC,801441.CI.MF.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-12-19,2020-02-12,83816.23,95659.48,2020-02-14,2020-11-03,2019-12-16
505900519100,505900519102,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519103,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797B_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519104,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519105,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797B_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519106,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519107,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519108,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,3.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900519100,505900519109,ZSHP,101,WOOP,CIMF MANDO FINAL 797B 0R9814.505,5059RCHOP,5059RCHOP,5059RCET,2.0,797B_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900523000,505900523001,ZSHP,108,ZTEC QCON,801325.CI.DI.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,994F_V000.AA,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2020-01-02,2020-02-21,31566.09,31737.12,2020-02-23,2020-11-03,2019-12-18
505900523000,505900523002,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523000,505900523003,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523000,505900523004,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523000,505900523005,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,994F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523000,505900523006,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523000,505900523007,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523000,505900523008,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523000,505900523009,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523000,505900523010,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,2.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-19
505900523000,505900523011,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523000,505900523012,ZSHP,101,WOOP,300394120 DI 994D,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523101,ZSHP,107,ZTEC QCON,NP.TR.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-20,2020-05-29,31377.07,30443.79,2020-06-04,2021-01-04,2019-12-18
505900523100,505900523102,ZSHP,101,WOOP,CITR 20R8719.505 TRANSMISION 797F,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523103,ZSHP,107,ZTEC,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2020-06-03,2020-06-03,645.2,630.91,2020-06-04,2021-01-04,2019-12-23
505900523100,505900523104,ZSHP,101,WOOP,EXCLUYENTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523105,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523106,ZSHP,101,ZTEC,GARANTIA REDO,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI DMNV NLIQ PREC,2020-05-28,2020-05-28,0.0,0.0,2020-06-04,2021-01-04,2019-12-23
505900523100,505900523107,ZSHP,101,WOOP,T1 CAT CLA,5059RCHOP,5055DCHRL,5059RCPT,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523108,ZSHP,101,WOOP,BASE DE METAL O CAJON DE MADERA,5059RCHOP,5090DCHEP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-23
505900523100,505900523109,ZSHP,305,ZTEC ZCLM,GARANTIA DE FABRICA,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2020-06-10,2020-06-10,24770.74,26120.14,2020-06-11,2021-01-04,2019-12-23
505900523400,505900523401,ZSHP,108,ZTEC QCON,801443.CI.DI.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2020-01-03,2020-02-27,47781.84,47417.02,2020-02-28,2020-11-03,2019-12-18
505900523400,505900523402,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523403,ZSHP,101,WOOP,FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523404,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523405,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,797F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523406,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523407,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523408,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,3.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-18
505900523400,505900523409,ZSHP,101,WOOP,300395357 DI 797B,5059RCHOP,5059RCHOP,5059RCET,2.0,797F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-03-19,2020-11-03,2019-12-18
505900523700,505900523701,ZSHP,108,ZTEC,CI.TR.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,994F_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-12-22,2020-02-03,26453.17,26833.26,2020-02-06,2020-11-03,2019-12-19
505900523700,505900523702,ZSHP,101,WOOP,300394127 TR 994F,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523700,505900523703,ZSHP,104,ZTEC,FALTANTES,5059RCHOP,5090DCHEP,5059RCPT,2.0,994F_V000.AA,CERR NOTI FMAT MOVM NLIQ PERI PREC,2020-02-03,2020-02-03,259.91,267.77,2020-02-06,2020-11-03,2019-12-19
505900523700,505900523704,ZSHP,101,WOOP,300394127 TR 994F,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523700,505900523705,ZSHP,101,WOOP,ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,3.0,994F_V000.AA,CERR DMNV KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
505900523700,505900523706,ZSHP,101,WOOP,300394127 TR 994F,5059RCHOP,5059RCHOP,5059RCET,3.0,994F_V000.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-27,2021-02-02,2019-12-19
